SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,ADRESAS,PASK_TIP,SKLYPO_PLOTAS_M2,PAGRINDINE_ZONA_PAV,PAGRINDINE_ZONOS_KODAS,PAGRINDINE_U_INTENS,PAGRINDINE_MAX_AUK_SK,PAGRINDINE_PAGR_PASK,PAGRINDINE_BP_OBJ_NR,PAGRINDINE_ZONOS_PROC,ANTRA_ZONA_PAV,ANTRA_ZONOS_KODAS,ANTRA_ZONOS_PROC,draustiniu_proc,rezervatu_proc,parku_proc,biosferos_poligonu_proc,bast_proc,past_proc,pajurio_juostos_proc,buferiniu_apsaugos_zonu_proc
555500010312,440016170084,0.9238,KlaipÓdos r. sav. GelUiniÖ k.,995,9237.96,Vandenų zona,H_F,0,0,H;KT,132,56.25,Žemės ūkio teritorijų zona,ZU_F,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500020281,440045736874,0.2493,KlaipÓdos r. sav. MedsÓdUiÖ k. StirbiÖ g. 14,995,2493.27,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,104,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500020309,440052017299,5.4318,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,54317.93,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,99.95,Miškų ir miškingų teritorijų zona,MI_F,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500020318,440051957970,2.1603,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,21606.77,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500020338,440052071917,4.1981,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,41981.22,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,104,87.31,Žemės ūkio teritorijų zona,ZU_F,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500030069,555500030069,2.02,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,20200.41,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500030100,440001066200,7.25,KlaipÓdos r. sav. ¾i×pariÖ k.,710,71353.29,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,582,51.39,Miškų ir miškingų teritorijų zona,MI_F,38.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500030174,440015818386,0.43,KlaipÓdos r. sav. ¾i×pariÖ k.,610,5839.43,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,583,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500030181,440019605486,0.3712,KlaipÓdos r. sav. JurjonÖ k. JurjonÖ g. 1,995,3709.58,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,106,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500030228,440050811146,1.78,KlaipÓdos r. sav. MedsÓdUiÖ k.,610,17799.86,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,586,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040053,440001401772,1.68,KlaipÓdos r. sav. ¾i×pariÖ k. MiÕko g. 20A,610,16799.89,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040092,555500040092,2.58,KlaipÓdos r. sav. ¾i×pariÖ k.,710,24354.74,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,582,96.46,Žemės ūkio teritorijų zona,ZU_F,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040137,440029496884,1.3045,KlaipÓdos r. sav. ¾i×pariÖ k.,610,13049.43,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040451,440006398330,0.311,KlaipÓdos r. sav. ¾i×pariÖ k. LemaiNiÖ g. 6,995,3110.01,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040458,440007467712,0.27,KlaipÓdos r. sav. ¾i×pariÖ k.,610,2928.72,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040501,440015861378,0.06,KlaipÓdos r. sav. ¾i×pariÖ k.,610,595.0,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040528,440020644488,0.9448,KlaipÓdos r. sav. ¾i×pariÖ k. Agluonos g. 16,610,9448.18,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500040536,440022235712,0.25,KlaipÓdos r. sav. ¾i×pariÖ k. Vingio g. 12,995,2476.36,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,98,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050080,555500050080,0.0592,KlaipÓdos r. sav. ¾i×pariÖ k. PamiÕkÓs g. 4,610,592.35,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,87.63,Miškų ir miškingų teritorijų zona,MI_F,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050180,555500050180,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. VyturiÖ 3-oji g. 3,610,594.72,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050405,555500050405,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. TvenkiniÖ g. 7,610,599.9,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050517,555500050517,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. LaukÖ 8-oji g. 2,610,599.7,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050606,555500050606,0.0648,KlaipÓdos r. sav. ¾i×pariÖ k. Vilties 1-oji g. 2,610,648.06,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050645,555500050645,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. Vilties g. 3,610,604.08,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050680,555500050680,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. LakÕtuNiÖ 2-oji g. 7,610,610.73,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050719,555500050719,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. Tverupio g. 10,610,621.12,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050790,555500050790,0.06,KlaipÓdos r. sav. ¾i×pariÖ k. SlÓnio 4-oji g. 7,610,602.32,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555500050854,440017206694,0.0643,KlaipÓdos r. sav. ¾i×pariÖ k. KarklÓs g. 38,610,642.92,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,584,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800010031,555800010031,0.0667,KlaipÓdos r. sav. KalnuvÓnÖ k. GeguNiÖ g. 11,610,605.8,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,341,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800010149,555800010149,0.75,KlaipÓdos r. sav. GlaudÓnÖ k.,610,7684.8,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,360,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800010248,440008170258,0.119,KlaipÓdos r. sav. GlaudÓnÖ k.,610,1173.99,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,360,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800020022,555800020022,1.12,KlaipÓdos r. sav. RadailiÖ k.,610,11200.28,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800020637,440014744624,0.1,KlaipÓdos r. sav. RadailiÖ k. LiepgiriÖ g. 13,995,999.55,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800020655,440014753289,0.12,KlaipÓdos r. sav. RadailiÖ k. LiepgiriÖ g. 59,995,1200.17,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800020705,440015022996,0.1558,KlaipÓdos r. sav. RadailiÖ k. LaukUemiÖ g. 47,995,1558.0,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800021041,440017506148,0.053,KlaipÓdos r. sav. RadailiÖ k.,995,530.03,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800021303,440030411966,0.1051,KlaipÓdos r. sav. GvildUiÖ k. Leminio g. 18,995,1051.14,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800021462,440044338005,0.0909,KlaipÓdos r. sav. RadailiÖ k. SaulÓs al. 4,995,909.41,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800021470,440044352625,0.0862,KlaipÓdos r. sav. RadailiÖ k. SaulÓs al. 20,995,861.54,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030028,555800030028,1.011,KlaipÓdos r. sav. AukÕtkiemiÖ k.,610,10109.94,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030227,440005237776,0.1656,KlaipÓdos r. sav. GvildUiÖ k.,610,1656.61,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030243,440006120732,0.2534,KlaipÓdos r. sav. Maz×riÕkiÖ k. NaudvariÕkiÖ g. 24,995,2533.59,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,99.42,Vandenų zona,H_F,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030361,440011257119,0.73,KlaipÓdos r. sav. AukÕtkiemiÖ k.,610,8193.88,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030383,440011876820,0.1228,KlaipÓdos r. sav. Maz×riÕkiÖ k. StonÓs g. 62,995,1228.46,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030496,440015870747,0.1025,KlaipÓdos r. sav. GvildUiÖ k.,995,1025.01,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030593,440021427290,0.097,KlaipÓdos r. sav. AukÕtkiemiÖ k. Lenktoji g. 38,995,970.15,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030647,440022885272,0.1086,KlaipÓdos r. sav. AukÕtkiemiÖ k. KaÕtonÖ al. 36,995,1085.77,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800030726,440038847097,0.0935,KlaipÓdos r. sav. AukÕtkiemiÖ k. Kampo g. 13,995,935.41,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040136,555800040136,2.73,KlaipÓdos r. sav. TruÕeliÖ k.,610,27572.9,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,92.25,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040224,440005322412,1.1,KlaipÓdos r. sav. RadailiÖ k. Santakos g. 7,610,11000.46,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,386,71.3,Miškų ir miškingų teritorijų zona,MI_F,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040331,440009766345,0.1185,KlaipÓdos r. sav. BaukÕtininkÖ k. Pavasario g. 20,995,1184.94,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040426,440010141449,3.8449,KlaipÓdos r. sav. RadailiÖ k.,610,38449.13,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,90.91,Miškų ir miškingų teritorijų zona,MI_F,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040568,440012046329,1.4,KlaipÓdos r. sav. RadailiÖ k.,610,14000.34,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040597,440012056890,0.0769,KlaipÓdos r. sav. TruÕeliÖ k.,995,769.23,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040611,440014522946,0.0513,KlaipÓdos r. sav. RadailiÖ k.,995,512.93,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040627,440014825846,0.1,KlaipÓdos r. sav. RadailiÖ k.,995,999.37,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040697,440015912376,0.085,KlaipÓdos r. sav. BaukÕtininkÖ k. Patrimpo g. 14,995,849.98,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040722,440018181212,0.1001,KlaipÓdos r. sav. BaukÕtininkÖ k. Rudens g. 7,995,1001.08,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040727,440018180215,0.1389,KlaipÓdos r. sav. BaukÕtininkÖ k. Rudens g. 36,995,1389.39,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040772,440018493877,0.2519,KlaipÓdos r. sav. BaukÕtininkÖ k. Liemos g. 34,995,2518.87,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040829,440022044582,0.135,KlaipÓdos r. sav. RadailiÖ k. ¾imkÖ g. 85,995,1349.82,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040891,440028818035,5.2453,KlaipÓdos r. sav. BaukÕtininkÖ k.,610,52453.01,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,404,93.81,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040947,440039360839,0.1877,KlaipÓdos r. sav. RadailiÖ k. PuÕyno g. 35,995,1877.41,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,388,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040984,440040849810,0.4282,KlaipÓdos r. sav. TruÕeliÖ k. NybudUiÖ g. 2,995,4281.83,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,74.59,Miškų ir miškingų teritorijų zona,MI_F,25.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800040993,440042682900,0.0144,KlaipÓdos r. sav. TruÕeliÖ k.,995,144.04,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,379,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050025,555800050025,3.0,KlaipÓdos r. sav. SlengiÖ k.,610,28884.05,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050175,440000503224,0.1018,KlaipÓdos r. sav. TruÕeliÖ k.,610,1018.02,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050314,440003370132,0.12,KlaipÓdos r. sav. TruÕeliÖ k. VÓluvos g. 17,995,1200.16,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050382,440004130950,0.15,KlaipÓdos r. sav. TruÕeliÖ k. Labguvos g. 4,995,1499.79,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050462,440005081683,0.1949,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 132,995,1948.7,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050576,440005419336,0.1523,KlaipÓdos r. sav. SlengiÖ k. Spindulio g. 6,995,1523.41,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050582,440005420688,0.099,KlaipÓdos r. sav. SlengiÖ k. VakarÓs g. 5,995,989.96,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050624,440005435150,0.0936,KlaipÓdos r. sav. SlengiÖ k. PietryNiÖ g. 6,995,936.0,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050726,440010543069,0.1219,KlaipÓdos r. sav. TruÕeliÖ k. GryneidÓs g. 11,995,1219.11,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050834,440010577703,0.2596,KlaipÓdos r. sav. TruÕeliÖ k.,995,2595.47,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800050959,440011568642,0.1371,KlaipÓdos r. sav. TruÕeliÖ k. KaÕtonÖ g. 10,995,1370.82,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051022,440012072394,0.045,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 64,995,449.93,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051083,440012141005,0.045,KlaipÓdos r. sav. TruÕeliÖ k. SmeltaitÓs g. 114,995,449.94,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051507,440017898318,1.2062,KlaipÓdos r. sav. TruÕeliÖ k.,995,2617.84,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051670,440018040167,0.0582,KlaipÓdos r. sav. SlengiÖ k.,995,582.19,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051753,440020115920,0.118,KlaipÓdos r. sav. TruÕeliÖ k. LaigyNiÖ g. 26,995,1179.65,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051771,440020653065,0.1086,KlaipÓdos r. sav. TruÕeliÖ k. TilUÓs g. 3,995,1086.09,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051849,440021722169,0.1159,KlaipÓdos r. sav. TruÕeliÖ k. GaldÓs g. 8,995,1158.89,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051913,440022625005,0.0758,KlaipÓdos r. sav. TruÕeliÖ k. PakalviÖ g. 22,995,758.3,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800051931,440022635489,0.0756,KlaipÓdos r. sav. TruÕeliÖ k. PakalviÖ g. 8,995,756.19,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052008,440026189517,0.06,KlaipÓdos r. sav. TruÕeliÖ k. AlksnupÓs g. 12A,995,600.16,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052079,440028227230,0.0859,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 27,995,859.28,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052087,440028513408,0.014,KlaipÓdos r. sav. SlengiÖ k.,995,140.02,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052159,440029069856,0.0825,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 30,995,825.25,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052161,440029069990,0.0825,KlaipÓdos r. sav. TruÕeliÖ k. SodÓnÖ g. 44,995,825.04,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052257,440031863320,0.0816,KlaipÓdos r. sav. TruÕeliÖ k. ½sros g. 18,995,815.81,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052342,440038508424,0.0356,KlaipÓdos r. sav. TruÕeliÖ k.,995,355.58,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,380,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052456,440045822384,0.0541,KlaipÓdos r. sav. SlengiÖ k. VÓsos g. 27,995,541.0,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555800052559,440050189712,0.1,KlaipÓdos r. sav. TruÕeliÖ k. RasytÓs g. 17B,995,1000.12,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,381,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
