SKLYPO_ID,UNIKAL_ID,PLOTAS_REG,ADRESAS,PASK_TIP,BP_ZONA_PAV,BP_ZONOS_KODAS,U_INTENS,MAX_AUK_SK,PAGR_PASK,BP_OBJ_NR,SKLYPO_PLOTAS_M2,SUSIKIRTIMO_PLOTAS_M2,SUSIKIRTIMO_PROC
553500050057,553500050057,1.7508,KlaipÓdos r. sav. PeskojÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,164,17507.13,1.66,0.01
553500050128,553500050128,2.9396,KlaipÓdos r. sav. PeskojÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,165,29396.05,29396.05,100.0
553500050257,440004319580,0.1103,KlaipÓdos r. sav. PeskojÖ k. Vilniaus g. 10,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,165,1103.36,1103.36,100.0
553500050560,440018204750,0.0932,KlaipÓdos r. sav. PeskojÖ k. SaulÓtekio g. 16,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,165,932.12,932.12,100.0
553800010084,553800010084,0.087,KlaipÓdos r. sav. VaiteliÖ k. JurginÖ 3-oji g. 10,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,773.32,773.32,100.0
553800010104,553800010104,0.06,KlaipÓdos r. sav. VaiteliÖ k. LelijÖ 2-oji g. 1,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,605.08,605.08,100.0
553800010233,440015025722,0.0652,KlaipÓdos r. sav. VaiteliÖ k. NarcizÖ g. 13,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,652.44,652.44,100.0
553800010312,553800010312,0.06,KlaipÓdos r. sav. VaiteliÖ k. R×tÖ g. 6,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,609.0,609.0,100.0
553800010351,553800010351,0.0631,KlaipÓdos r. sav. VaiteliÖ k. RoUiÖ 1-oji g. 6,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,630.77,630.77,100.0
553800010458,553800010458,0.061,KlaipÓdos r. sav. VaiteliÖ k. RoUiÖ al. 1,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,610.0,610.0,100.0
553800020104,440040789920,0.06,KlaipÓdos r. sav. VaiteliÖ k. SnieguoliÖ g. 7,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,599.92,599.92,100.0
553800020279,553800020279,0.0648,KlaipÓdos r. sav. VaiteliÖ k. MedetkÖ g. 10,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,648.24,648.24,100.0
553800020282,553800020282,0.0709,KlaipÓdos r. sav. VaiteliÖ k. MedetkÖ g. 4,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,708.95,708.95,100.0
553800020385,553800020385,0.06,KlaipÓdos r. sav. VaiteliÖ k. PakalnuNiÖ g. 31,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,632.98,632.98,100.0
553800020447,440002993728,0.06,KlaipÓdos r. sav. VaiteliÖ k. SnieguoliÖ g. 5,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,599.78,599.78,100.0
553800020464,553800020464,0.06,KlaipÓdos r. sav. VaiteliÖ k. SnieguoliÖ g. 16,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,776.49,776.49,100.0
553800020529,553800020529,0.06,KlaipÓdos r. sav. VaiteliÖ k. KatilÓliÖ g. 24,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,583.74,583.74,100.0
553800020632,553800020632,0.06,KlaipÓdos r. sav. VaiteliÖ k. AkacijÖ 2-oji g. 9,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,602.89,602.89,100.0
553800030121,553800030121,0.096,KlaipÓdos r. sav. VaiteliÖ k. UosiÖ g. 15,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,959.86,959.86,100.0
553800030168,553800030168,0.06,KlaipÓdos r. sav. VaiteliÖ k. MiÕkÖ al. 63,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,623.35,623.35,100.0
553800030392,440002629050,0.12,KlaipÓdos r. sav. VaiteliÖ k. TujÖ g. 8,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,1200.21,1200.21,100.0
553800030420,553800030420,0.06,KlaipÓdos r. sav. VaiteliÖ k. ¾ermukÕniÖ g. 19,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,599.81,599.81,100.0
553800030437,440004431301,0.06,KlaipÓdos r. sav. VaiteliÖ k. AlyvÖ g. 20,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,592.82,592.82,100.0
553800040020,440004464262,0.12,KlaipÓdos r. sav. VaiteliÖ k. LemuogiÖ g. 15,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,1219.49,1219.49,100.0
553800040061,553800040061,0.12,KlaipÓdos r. sav. VaiteliÖ k. BraÕkiÖ g. 2,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,1200.23,1200.23,100.0
553800040101,553800040101,0.153,KlaipÓdos r. sav. VaiteliÖ k. MiÕkÖ al. 10,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,1530.02,1530.02,100.0
553800040278,440009299164,0.06,KlaipÓdos r. sav. VaiteliÖ k. AvieNiÖ g. 37,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,596.26,596.26,100.0
553800050095,553800050095,0.06,KlaipÓdos r. sav. VaiteliÖ k. LuvÓdrÖ g. 3,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,593.35,593.35,100.0
553800050176,553800050176,0.06,KlaipÓdos r. sav. VaiteliÖ k. GerviÖ g. 9,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,607.04,607.04,100.0
553800050395,440005519616,0.06,KlaipÓdos r. sav. VaiteliÖ k. StrazdÖ g. 8,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,425,602.41,602.41,100.0
553800110021,440003832430,0.7,KlaipÓdos r. sav. VaiteliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,422,6999.55,6996.0,99.95
553800110021,440003832430,0.7,KlaipÓdos r. sav. VaiteliÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,421,6999.55,3.55,0.05
553800110197,440011653900,1.45,KlaipÓdos r. sav. VaiteliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,422,14046.41,14046.41,100.0
553800120094,553800120094,1.57,KlaipÓdos r. sav. Antkalnio k. 6,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,435,15217.77,14446.97,94.93
553800120094,553800120094,1.57,KlaipÓdos r. sav. Antkalnio k. 6,610,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,15217.77,768.08,5.05
553800120094,553800120094,1.57,KlaipÓdos r. sav. Antkalnio k. 6,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,15217.77,2.72,0.02
553800120221,440012889279,0.033,KlaipÓdos r. sav. GribUiniÖ k.,995,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,435,329.68,242.16,73.45
553800120221,440012889279,0.033,KlaipÓdos r. sav. GribUiniÖ k.,995,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,434,329.68,87.52,26.55
553800130132,440010469406,0.45,KlaipÓdos r. sav. GribUiniÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,432,4383.14,4225.39,96.4
553800130132,440010469406,0.45,KlaipÓdos r. sav. GribUiniÖ k.,710,Pramonės ir sandėliavimo zona,U_PS_F,"2,5",0,KT,433,4383.14,157.75,3.6
553800130146,440015162622,0.122,KlaipÓdos r. sav. SaulaUoliÖ k. Pr×sÖ g. 17,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,1219.95,1219.95,100.0
553800130209,440019589565,0.1257,KlaipÓdos r. sav. SaulaUoliÖ k. SmilgynÖ g. 21,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,1257.16,1257.16,100.0
553800130270,440045025436,1.0425,KlaipÓdos r. sav. SaulaUoliÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,419,10425.61,10425.61,100.0
553800140407,440004335339,0.19,KlaipÓdos r. sav. KvietiniÖ k. PapelkÓs g. 3A,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,1900.34,1900.34,100.0
553800140650,440022041036,0.0925,KlaipÓdos r. sav. KvietiniÖ k. LiepÖ g. 65,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,925.06,925.06,100.0
553800150009,553800150009,1.0574,KlaipÓdos r. sav. KvietiniÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,10574.29,10574.29,100.0
553800150077,553800150077,0.2,KlaipÓdos r. sav. KvietiniÖ k.,610,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,2034.0,2034.0,100.0
553800150085,553800150085,0.28,KlaipÓdos r. sav. KvietiniÖ k. CiruliÖ g. 2,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,2800.39,2800.39,100.0
553800150149,553800150149,0.7548,KlaipÓdos r. sav. KvietiniÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,442,7549.49,7549.49,100.0
553800150156,440041614860,0.2985,KlaipÓdos r. sav. KvietiniÖ k. Minijos g. 18,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,438,2985.05,2985.05,100.0
553800150259,553800150259,3.14,KlaipÓdos r. sav. KvietiniÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,445,29175.28,26811.38,91.9
553800150259,553800150259,3.14,KlaipÓdos r. sav. KvietiniÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,444,29175.28,2363.86,8.1
553800150259,553800150259,3.14,KlaipÓdos r. sav. KvietiniÖ k.,610,Vandenų zona,H_F,0,0,H,443,29175.28,0.04,0.0
553800150263,553800150263,1.1774,KlaipÓdos r. sav. SaulaUoliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,442,11774.44,11774.44,100.0
553800150438,440020412104,0.0474,KlaipÓdos r. sav. KvietiniÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,473.59,473.59,100.0
553800150444,440020412704,0.0608,KlaipÓdos r. sav. KvietiniÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,437,607.98,607.98,100.0
554300010052,554300010052,4.37,KlaipÓdos r. sav. UtriÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,449,41294.18,41178.09,99.72
554300010052,554300010052,4.37,KlaipÓdos r. sav. UtriÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,450,41294.18,116.09,0.28
554300010099,554300010099,2.51,KlaipÓdos r. sav. UtriÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,26002.93,25874.96,99.51
554300010099,554300010099,2.51,KlaipÓdos r. sav. UtriÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,26002.93,123.3,0.47
554300010099,554300010099,2.51,KlaipÓdos r. sav. UtriÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,450,26002.93,4.66,0.02
554300010127,554300010127,2.05,KlaipÓdos r. sav. PikteikiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,20591.17,20586.35,99.98
554300010127,554300010127,2.05,KlaipÓdos r. sav. PikteikiÖ k.,610,Vandenų zona,H_F,0,0,H,446,20591.17,4.82,0.02
554300020161,554300020161,1.26,KlaipÓdos r. sav. UtriÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,450,12760.29,12760.29,100.0
554300030044,440029214790,0.52,KlaipÓdos r. sav. LapiÖ k. BerUyno g. 2,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,457,5199.64,5199.64,100.0
554300030203,440003094671,2.76,KlaipÓdos r. sav. LapiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,455,25987.96,25896.38,99.65
554300030203,440003094671,2.76,KlaipÓdos r. sav. LapiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,1",0,Z;KT,452,25987.96,91.59,0.35
554300030212,440010354393,0.2663,KlaipÓdos r. sav. LapiÖ k. TrumpÓs g. 7,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,457,2663.34,2663.34,100.0
554300040026,554300040026,2.04,KlaipÓdos r. sav. PaUvelsio k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,476,20393.2,15354.43,75.29
554300040026,554300040026,2.04,KlaipÓdos r. sav. PaUvelsio k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,475,20393.2,5038.76,24.71
554300050006,554300050006,2.1142,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,21142.23,21142.23,100.0
554300050027,554300050027,6.69,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,65517.8,65411.7,99.84
554300050027,554300050027,6.69,KlaipÓdos r. sav. RudaiNiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,481,65517.8,106.11,0.16
554300050062,554300050062,1.5,KlaipÓdos r. sav. RudaiNiÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,15156.95,15076.84,99.47
554300050062,554300050062,1.5,KlaipÓdos r. sav. RudaiNiÖ k.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,15156.95,80.11,0.53
554300050073,554300050073,0.31,KlaipÓdos r. sav. RudaiNiÖ k. LankÖ g. 31,995,Miškų ir miškingų teritorijų zona,MI_F,0,0,M,447,3100.37,2161.38,69.71
554300050073,554300050073,0.31,KlaipÓdos r. sav. RudaiNiÖ k. LankÖ g. 31,995,Žemės ūkio teritorijų zona,ZU_F,"0,05",0,Z;KT,448,3100.37,938.99,30.29
554300050128,554300050128,0.56,KlaipÓdos r. sav. RudaiNiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,6205.42,6205.42,100.0
554300050143,554300050143,1.01,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,10276.62,10276.62,100.0
554300050262,554300050262,5.21,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,52829.42,52829.42,100.0
554300050294,554300050294,3.99,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,41851.48,41766.92,99.8
554300050294,554300050294,3.99,KlaipÓdos r. sav. RudaiNiÖ k.,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,477,41851.48,84.56,0.2
554300050487,440015486312,1.54,KlaipÓdos r. sav. RudaiNiÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,472,17008.3,16964.91,99.74
554300050487,440015486312,1.54,KlaipÓdos r. sav. RudaiNiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,17008.3,43.39,0.26
554300050493,440016130555,0.17,KlaipÓdos r. sav. RudaiNiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,1759.81,1759.81,100.0
554300050506,440017198471,0.6,KlaipÓdos r. sav. RudaiNiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,458,6055.03,6055.03,100.0
554400020078,554400020078,4.844,KlaipÓdos r. sav. LÓbartÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,240,48439.98,48439.98,100.0
554400020101,554400020101,3.73,KlaipÓdos r. sav. LÓbartÖ k.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,240,36655.19,36655.19,100.0
554400020246,440025368112,0.1061,KlaipÓdos r. sav. ToleikiÖ k. LemininkÖ g. 24,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,1060.86,1060.86,100.0
554400020418,440003371738,0.2485,KlaipÓdos r. sav. KiÕkÓnÖ k. ¾altiniÖ tak. 11,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,2485.08,2485.08,100.0
554400020559,440009448728,0.1754,KlaipÓdos r. sav. LÓbartÖ k. KNstuNio g. 28,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,1753.83,1753.83,100.0
554400020597,440010166539,0.13,KlaipÓdos r. sav. LÓbartÖ k. Hugo ¾ojaus g. 84,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,1383.17,1383.17,100.0
554400020609,440010314786,0.0829,KlaipÓdos r. sav. KiÕkÓnÖ k. GalNiÖ g. 22,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,828.77,828.77,100.0
554400020621,440010315648,0.0025,KlaipÓdos r. sav. KiÕkÓnÖ k.,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,25.2,25.2,100.0
554400020690,440014818230,1.83,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,239,19132.06,19132.06,100.0
554400020745,440018364957,0.5,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,5000.14,5000.14,100.0
554400020749,440019457831,1.2229,KlaipÓdos r. sav. RimkÖ k. MaUosios Lietuvos g. 43,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,12229.2,12229.2,100.0
554400021026,440039787305,0.66,KlaipÓdos r. sav. RimkÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,6599.83,6599.83,100.0
554400030162,554400030162,0.3,KlaipÓdos r. sav. DovilÖ mstl. GrambaviÕkiÖ g. 51,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,226,3030.94,3030.94,100.0
554400030336,440029945622,0.2542,KlaipÓdos r. sav. DovilÖ mstl. LemaitÓs g. 6,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,227,2541.57,2541.57,100.0
554400030483,440008655283,0.94,KlaipÓdos r. sav. BirbinNiÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,10406.51,10406.51,100.0
554400030501,440009491807,0.3984,KlaipÓdos r. sav. DovilÖ mstl. Lauksupio g. 2,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,226,3983.85,3983.85,100.0
554400030673,440022826859,0.292,KlaipÓdos r. sav. BirbinNiÖ k.,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,2920.37,2920.37,100.0
554400030685,440023023798,0.1338,KlaipÓdos r. sav. BirbinNiÖ k. AidÖ g. 15,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,225,1338.31,1338.31,100.0
554400030817,440043277680,0.1604,KlaipÓdos r. sav. DovilÖ mstl. LankiÕkÓs g. 9,995,Vidutinio užstatymo intensyvumo gyvenamoji zona,U_GG_V_F,"0,8*",0,KT,227,1604.6,1604.6,100.0
554400030827,440043596750,0.268,KlaipÓdos r. sav. GrambaviÕkiÖ k. PervaUos g. 30,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,231,2682.08,2682.08,100.0
554400040031,554400040031,2.91,KlaipÓdos r. sav. DovilÖ mstl.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,27633.88,21253.97,76.91
554400040031,554400040031,2.91,KlaipÓdos r. sav. DovilÖ mstl.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,226,27633.88,6306.41,22.82
554400040031,554400040031,2.91,KlaipÓdos r. sav. DovilÖ mstl.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,173,27633.88,73.5,0.27
554400040388,440037946602,0.5633,KlaipÓdos r. sav. DovilÖ mstl.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,5633.02,5633.02,100.0
554400040429,440046167739,0.1452,KlaipÓdos r. sav. KuliÖ k. LaukÖ g. 3A,995,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,221,1452.16,1452.16,100.0
554400050024,554400050024,6.17,KlaipÓdos r. sav. RusliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,63105.08,63105.08,100.0
554400050184,554400050184,6.6935,KlaipÓdos r. sav. LÓbartÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,66935.49,66935.49,100.0
554400050275,554400050275,1.9416,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,239,19416.37,19416.37,100.0
554400050320,554400050320,2.0,KlaipÓdos r. sav. DovilÖ mstl.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,20004.72,20004.72,100.0
554400050469,440000905266,2.55,KlaipÓdos r. sav. LÓbartÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,26208.71,26208.71,100.0
554400050579,440031017495,1.1612,KlaipÓdos r. sav. DovilÖ mstl.,710,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,170,11612.15,10920.1,94.04
554400050579,440031017495,1.1612,KlaipÓdos r. sav. DovilÖ mstl.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,11612.15,638.98,5.5
554400050579,440031017495,1.1612,KlaipÓdos r. sav. DovilÖ mstl.,710,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,173,11612.15,53.07,0.46
554400050853,440010131674,1.08,KlaipÓdos r. sav. RusliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,10800.08,10800.08,100.0
554400051079,440016138088,0.11,KlaipÓdos r. sav. KalviÖ k. KalviÖ g. 2,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,1100.03,1100.03,100.0
554400051092,440017021888,1.9647,KlaipÓdos r. sav. DovilÖ mstl.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,229,19646.56,19646.56,100.0
554400051113,440018127972,0.78,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,Ekstensyvaus užstatymo gyvenamoji zona,U_GG_E_F,"0,2*",0,KT,244,7800.18,7800.16,100.0
554400051113,440018127972,0.78,KlaipÓdos r. sav. KiÕkÓnÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,239,7800.18,0.02,0.0
554400051368,440051314966,0.2676,KlaipÓdos r. sav. RusliÖ k.,610,Žemės ūkio teritorijų zona,ZU_F,"0,05;0,8***",0,Z;KT,242,2676.11,2676.11,100.0
554400060082,554400060082,0.3133,KlaipÓdos r. sav. KetvergiÖ k.,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,3132.7,3132.7,100.0
554400060294,440010728520,0.1612,KlaipÓdos r. sav. KetvergiÖ k. GarniÖ g. 1,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,1611.74,1611.74,100.0
554400060473,440051795049,0.14,KlaipÓdos r. sav. KetvergiÖ k. Lvor×nÓs g. 14,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,1399.73,1398.42,99.91
554400060473,440051795049,0.14,KlaipÓdos r. sav. KetvergiÖ k. Lvor×nÓs g. 14,995,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,167,1399.73,1.3,0.09
554400060474,440051778359,0.15,KlaipÓdos r. sav. KetvergiÖ k. Lvor×nÓs g. 12,995,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,168,1500.43,1500.43,100.0
554400060480,440052167943,0.17,KlaipÓdos r. sav. KetvergiÖ k. KetvergiÖ g. 36,995,Žemės ūkio teritorijų zona,ZU_F,"0,1;0,8***",0,Z;KT,157,1700.2,1700.2,100.0
554400080213,554400080213,0.0705,KlaipÓdos r. sav. KiÕkÓnÖ k. VyturiÖ g. 12,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,704.62,704.62,100.0
554400090086,554400090086,0.06,KlaipÓdos r. sav. KiÕkÓnÖ k. SmeltalÓs g. 11,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,633.3,633.3,100.0
554400090125,554400090125,0.082,KlaipÓdos r. sav. KiÕkÓnÖ k. SmeltalÓs g. 21,610,Mažo užstatymo intensyvumo gyvenamoji zona,U_GG_M_F,"0,4*",0,KT,236,836.63,818.05,97.78
554400090125,554400090125,0.082,KlaipÓdos r. sav. KiÕkÓnÖ k. SmeltalÓs g. 21,610,Miškų ir miškingų teritorijų zona,MI_F,0,0,M;KT,235,836.63,18.58,2.22
