SKLYPO_ID,past_proc
554500010375,0.0
555500050070,0.0
555200110114,0.0
550300070289,0.0
555200040151,0.0
555500020320,0.0
552800040794,0.0
550300070189,0.0
556500040760,0.0
555200090176,0.0
555800070201,0.0
555800071378,0.0
551000020569,0.0
556800130158,0.0
552300030652,0.0
552300040541,0.0
553500010046,0.0
555200090011,0.0
554400070013,0.0
551000050730,0.0
552300080024,0.0
553000051249,0.0
555800051764,0.0
556500030287,0.0
553800150453,0.0
552800080088,0.0
553500020196,0.0
551500010031,0.0
552000150593,0.0
555500040029,0.0
552300040529,0.0
556800090047,0.0
551500010010,0.0
551000051107,0.0
551300230150,0.0
552500020251,0.0
553500030011,0.0
551000040656,0.0
551000051482,0.0
551300230147,0.0
552300040551,0.0
552300040556,0.0
554400160111,0.0
552000010360,0.0
556300060079,0.0
551000010200,0.0
552300060310,0.0
552300060451,0.0
556500030150,0.0
556500010036,0.0
552800080219,0.0
551800030230,0.0
550500050264,0.0
556800110335,50.88
554500010078,0.0
556800130130,0.0
551300110077,0.0
553500040047,0.0
553800150488,0.0
551500020186,0.0
556500010372,0.0
556800010548,0.0
555500030229,0.0
551000020549,0.0
551000020543,0.0
555200090023,0.0
552000140066,0.0
552800100141,0.0
552800090300,0.0
552800090300,0.0
552000010434,0.0
550300090128,0.0
555800130800,0.0
552800010089,0.0
555800130817,0.0
555800130826,0.0
555800130815,0.0
554500030297,0.0
554400030718,0.0
551500010068,0.0
555800071331,0.0
555200020260,0.0
553800150456,0.0
553800150478,0.0
551000030497,0.0
553000030457,0.0
552300020895,0.0
553500040343,0.0
553800050519,0.0
554400030076,0.0
555200130673,0.0
555200120450,0.0
550300080028,0.0
552800020593,0.0
553800150054,0.0
554400020377,0.0
553800030430,0.0
553500020234,0.0
554400260026,0.0
554300020081,0.0
551500020021,0.0
555800010130,0.0
554400080233,0.0
556500010039,0.0
550500030183,0.0
553000040185,0.0
554400070026,0.0
550500030197,0.0
552800070140,0.0
552800010104,0.0
552300080027,0.0
554500040282,0.0
554400030910,0.0
552300060478,0.0
552300060436,0.0
552300060442,0.0
551000020529,0.0
554400040293,0.0
556500010210,0.0
553500050395,0.0
553000040024,0.0
555500010186,0.0
555200010358,0.0
551000050991,0.0
555200010318,0.0
555200010305,0.0
555200010349,0.0
555200010342,0.0
552300060381,0.0
552300070198,0.0
554400060341,0.0
556500010560,0.0
552800070537,0.0
551000030649,0.0
552000150476,0.0
555800051471,0.0
556800020040,0.0
551000030588,0.0
555800060349,0.0
553500040410,0.0
553500040598,0.0
555800051522,0.0
555800051493,0.0
553800020121,0.0
555200020153,0.0
555200020016,0.0
551300150196,0.0
551000050219,0.0
552800040728,0.0
556300040333,0.0
552500050006,0.0
556300010031,0.0
554500040401,0.0
554500040416,0.0
554500040450,0.0
554500040412,0.0
554500040432,0.0
554400170002,0.0
551000050515,0.0
551300170095,0.0
553500050405,0.0
553500050572,0.0
552500080242,0.0
555800020303,0.0
555800130298,0.0
555800140315,0.0
555800030705,0.0
555800040714,0.0
555800040723,0.0
552300040471,0.0
554400020339,0.0
551000010124,0.0
552000110204,0.0
553500050613,0.0
553000050676,0.0
552000150519,0.0
553500050126,0.0
554400020610,0.0
551000040207,0.0
555500020127,0.0
555200130157,0.0
553800010257,0.0
552300020051,0.0
552800070071,0.0
552300060348,0.0
552000080065,0.0
552300041003,0.0
553800030693,0.0
555800071184,0.0
552300060177,0.0
554400030267,0.0
554400050917,0.0
555800050255,0.0
556800090516,0.0
554400180026,0.0
552300080057,0.0
550300090090,0.0
554400051038,0.0
551300120079,0.0
555800020945,0.0
554400060198,0.0
552300060353,0.0
552300070098,0.0
552800090169,0.0
555800020498,0.0
552000130204,0.0
555000010196,0.0
550500030071,0.0
550300010532,0.0
551500020179,0.0
552000150304,0.0
555800030488,0.0
552000190092,0.0
552800040516,0.0
551000030336,0.0
552000010158,0.0
552800070734,0.0
555800030462,0.0
554400110054,0.0
551000020335,0.0
552800090177,0.0
555800040473,0.0
552800090208,0.0
553000010301,0.0
553500030385,0.0
556800100315,0.0
551500030299,0.0
552800030085,0.0
556800080192,0.0
555800070301,0.0
552800010418,0.0
551300170128,0.0
555800020733,0.0
555500030269,0.0
552800010272,0.0
554300010158,0.0
551300180036,0.0
552800010763,0.0
555800050542,0.0
555800130640,0.0
555200010184,0.0
550300010581,0.0
553500040464,0.0
555800050514,0.0
553500050321,0.0
552300040180,0.0
552800010208,0.0
554500020461,0.0
555500020411,0.0
555200040209,30.05
550500030260,0.0
554400050466,0.0
555500050657,0.0
553000040339,0.0
552800070112,0.0
555200130453,0.0
554400060288,0.0
552000090047,0.0
555800020910,0.0
554400170042,0.0
555500050716,0.0
555200040084,0.0
556800090261,8.11
553000050584,0.0
555200010480,0.0
552800060378,0.0
555800020718,0.0
552000040049,0.0
554400050260,0.0
555200030219,0.0
550100030299,0.0
555200020228,0.0
555800160087,0.0
553000030435,0.0
552000200157,0.0
552000180219,0.0
552000160069,0.0
550300020078,0.0
552000190055,0.0
551000051363,0.0
553500040605,0.0
554400020401,0.0
552000130198,0.0
552000170184,0.0
552800020349,0.0
552300020115,0.0
555800130710,0.0
552300040252,0.0
552300090265,0.0
552800040380,0.0
555800050941,0.0
552300040183,0.0
552800040378,0.0
552000110155,0.0
552800020269,0.0
553800140300,0.0
554400050102,0.0
550500030145,0.0
555900020024,0.0
552000090377,0.0
552300020484,0.0
551800040007,0.0
555800140754,0.0
552800040907,0.0
555800020091,0.0
