senas_idx,naujas_idx,persidengimo_plotas_m2,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo,db_sklypo_id,db_unik_id,db_kadastro_nr,atviru_unikalus_nr,atviru_kadastro_nr,atviru_plotas
72154,91516,1175.096335370556,99.99999999907402,99.99999999802483,552300060727,,,440049200070,5523/0006:0727,0.1175
72155,367,607.7696499835088,99.99999999594475,99.99999999708811,551300010211,,,551300010211,5513/0001:0211,0.0608
72156,79008,1766.6827129901267,99.99999999851676,99.9999999999885,554400030916,,,440039375254,5544/0003:0916,0.1767
72157,21009,14760.473039874429,99.9999999968744,99.99999999965738,555200100361,,,440004703704,5552/0010:0361,1.4760
72158,35182,5300.380849965095,99.99999999821341,99.9999999993628,551800040045,,,551800040045,5518/0004:0045,0.5300
72159,33969,428.2320932508777,56.62992476020785,82.38031997305387,555800051931,,,440060662793,5558/0005:2894,0.0520
72160,70991,600.4629019778903,99.99999999913346,99.99999999506379,554400120119,,,554400120119,5544/0012:0119,0.0600
72161,56324,62899.239799721174,99.99999999935287,99.99999999976382,554400050181,,,554400050181,5544/0005:0181,6.2899
72162,21165,3000.1564913985667,99.94099125956353,99.99729129388479,555800020038,,,555800020038,5558/0002:0038,0.3000
72163,66887,1250.7072774413791,99.999999999051,99.99999999351998,555800060196,,,555800060196,5558/0006:0196,0.1250
72164,348,51212.841667859866,99.99999999942504,99.99999999987871,550100030037,,,550100030037,5501/0003:0037,5.1213
72165,65831,9238.082399918962,99.99999999686966,99.99999999989525,555200080024,,,440001096844,5552/0008:0024,0.9238
72166,56718,10000.22149983981,99.99999999997517,99.9999999982003,556300030115,,,556300030115,5563/0003:0115,1.0000
72167,7694,6258.224533638237,99.99651593982229,99.99999999975022,555200080280,,,440016569190,5552/0008:0280,0.5800
72168,79836,68603.55149980911,99.99999999991643,99.99999999987251,550100020175,,,440004922389,5501/0002:0175,6.8604
72169,78388,741.1677554880977,99.99999999521079,99.9999999981916,550500030279,,,440009420257,5505/0003:0279,0.0741
72170,69713,1663.7814999754173,99.99999999862722,99.99999999886336,556800080097,,,440000702842,5568/0008:0097,0.1664
72171,92380,590.7864499848266,99.9999999998191,99.9999999961387,551300030116,,,551300030116,5513/0003:0116,0.0591
72172,50889,3784.669749941396,99.99999999886724,99.99937198148456,555300020185,,,440032044832,5553/0002:0185,0.3785
72173,60873,51655.2361973708,99.99999999942386,99.99999999948477,553300040413,,,440027303380,5533/0004:0413,5.1655
72174,25066,12000.191717916936,99.99999999953786,99.99999999929217,553800150531,,,440024496340,5538/0015:0531,1.2000
72175,75426,1.5094699534800096e-08,2.694676062916334e-09,3.734419774125919e-12,554400070051,,,554400070051,5544/0007:0051,40.4205
72176,14898,619.8118499833525,45.45402107893138,99.999999997593,554400070051,,,440024451503,5544/0007:0351,0.0620
72177,75426,404204.6809888469,99.52631506120224,99.99999999993369,554400070051,,,554400070051,5544/0007:0051,40.4205
72178,11320,1249.8442999885037,99.99999999861198,99.99999999966536,552300020974,,,440027072417,5523/0002:0974,0.1250
72179,53614,601.9123500010672,100.000000000276,99.99999999862888,554400120075,,,440027302472,5544/0012:0075,0.0602
72180,63851,602.8027249793342,99.99999999451352,99.99999999790604,555200120250,,,555200120250,5552/0012:0250,0.0591
72181,2106,2500.749749957041,99.9999999991511,99.99999999740066,555800060184,,,555800060184,5558/0006:0184,0.2501
72182,73862,616.74873803165,100.0000000002603,99.99983219084841,554400130644,,,554400130644,5544/0013:0644,0.0617
72183,26672,29699.56799982179,99.99999999964795,99.99999999955469,556800020017,,,556800020017,5568/0002:0017,2.9700
72184,5421,6199.671949911883,99.99999999906778,99.99999999834837,556800020208,,,440007319008,5568/0002:0208,0.6200
72185,51069,528.0995809735676,99.99999999340913,99.99999999596383,551300170173,,,551300170173,5513/0017:0173,0.0570
72186,90741,628.9781999783463,100.00000000021367,99.99999999680607,553800050344,,,553800050344,5538/0005:0344,0.0629
72187,11141,32972.89569989733,99.99999999952063,99.99999999978785,550500010001,,,550500010001,5505/0001:0001,3.2973
72188,79305,600.0935309958794,99.99999999489556,100.00000000017984,551300190213,,,551300190213,5513/0019:0213,0.0600
72189,59431,10682.314679696825,99.99997991439635,87.68536526884515,556300010226,,,440003172670,5563/0001:0226,1.1200
72190,42960,2199.9582499850962,99.99999999890856,99.99999999914029,553800140459,,,440009551693,5538/0014:0459,0.2200
72191,58128,1199.5830169619455,99.9999999996344,99.99999999622925,552300020817,,,440020452255,5523/0002:0817,0.1199
72192,27278,600.2911280583187,99.99999999747925,99.99999999608319,555800140772,,,440050353449,5558/0014:0772,0.0600
72193,9506,649.2171835360257,99.99999999819636,99.99999999792786,551300190244,,,551300190244,5513/0019:0244,0.0661
72194,79324,101371.89218677512,99.99999999967929,99.99999999969657,553300020284,,,440021010133,5533/0002:0284,10.0000
72195,20911,985.9835685670171,99.99999999858191,99.99965164767302,553500030509,,,440026447501,5535/0003:0509,0.0986
72196,79468,607.401330324793,99.99999999901635,99.99999999645998,555800140782,,,440052849179,5558/0014:0782,0.0607
72197,77089,53260.45737777817,99.99999999985162,99.9999999992633,552500060012,,,552500060012,5525/0006:0012,4.8200
72198,6805,1272.3335499848736,99.99999999800671,99.99999999915329,554500040570,,,440026952365,5545/0004:0570,0.1272
72199,79745,94812.17015717462,99.99999999978341,99.99999999954842,552500080018,,,440026652079,5525/0008:0018,9.4812
72200,48647,1578.3632775125243,99.99999999653753,99.99999999844295,556800080083,,,556800080083,5568/0008:0083,0.1578
72201,78516,831.4030000120352,99.99999999999515,99.99999999906316,554400040355,,,440023220375,5544/0004:0355,0.0831
72202,87304,1378.7311499669609,99.99999999906308,99.99999999781124,553000050152,,,440026346941,5530/0005:0152,0.1379
72203,79810,1086.3599959600401,99.99999999989105,99.9999999959064,555800071133,,,440021894899,5558/0007:1133,0.1086
72204,80462,596.8038273168288,98.94846276424816,96.19401462483499,555800160027,,,555800160027,5558/0016:0027,0.0620
72205,64704,609.5231229782473,100.00000000026445,99.99999999510179,551300130377,,,551300130377,5513/0013:0377,0.0609
72206,90819,1436.5937128438736,99.99999999994344,99.99999999399432,553300050183,,,553300050183,5533/0005:0183,0.1300
72207,76880,3650.2768999879454,99.99999999825508,99.99999999871125,552300050090,,,440026199284,5523/0005:0090,0.3650
72208,77627,6722.442596318909,99.99999999962354,99.99999999976306,555800010087,,,555800010087,5558/0001:0087,0.6722
72209,19622,3925.3924351313876,99.99999999774622,99.99999999910717,555800140380,,,440008779606,5558/0014:0380,0.3926
72210,70736,605.152184084922,98.92907490389963,98.4080418804862,555500050448,,,555500050448,5555/0005:0448,0.0585
72211,94986,1044.2794499979561,99.99999999763344,99.99999999975712,552300040701,,,440026374025,5523/0004:0701,0.1044
72212,39624,586.9843461721443,98.31747549972249,97.63259528280071,555200130391,,,555200130391,5552/0013:0391,0.0600
72213,91094,126459.2336349491,97.70266550708084,87.36250525069188,556300030111,,,556300030111,5563/0003:0111,14.4752
72214,70942,550.5928287364846,98.69673565454981,90.23006715735103,551300040115,,,551300040115,5513/0004:0115,0.0610
72215,91502,42245.109416127685,99.99999999955381,99.9999999995993,553300020141,,,440000836302,5533/0002:0141,4.1400
72216,57680,3160.369999959674,100.0,5.460542913569791,553300020288,,,440053492516,5533/0002:0352,5.7875
72217,44935,9129.81877988177,99.99999999975208,99.53457813883169,556800050235,,,440008386794,5568/0005:0235,0.9100
72218,71885,730.0744999693953,99.9999999997314,99.99999999633228,552300090231,,,440016214780,5523/0009:0231,0.0730
72219,91619,2828.6060002145173,99.99999999779853,99.99999999947342,552000010278,,,553800160262,5520/0001:0278,0.2828
72221,76698,3361.8333064665558,99.99999999938424,99.99999999859054,552500060016,,,552500060016,5525/0006:0016,0.3358
72222,53385,8712.085634988187,99.98352866806832,100.00000000033819,552500080137,,,440006954450,5525/0008:0137,0.8700
72223,86388,1984.4310190004992,100.00000000036697,99.99999999930182,552000170195,,,552000170195,5520/0017:0195,0.1984
72224,36184,844.4886499867188,99.99999999647864,99.9999999978967,551300050008,,,551300050008,5513/0005:0008,0.0845
72225,91871,642.9986499812964,99.99999999977221,99.99999999749953,551300210691,,,551300210691,5513/0021:0691,0.0643
72226,47991,899.8434499765048,100.00000000008464,99.99999999630407,553500040108,,,440025943571,5535/0004:0108,0.0900
72227,10171,4431.3230849603415,99.99999999855224,99.99880293291727,551000051059,,,440019845555,5510/0005:1059,0.4431
72228,39014,586.7923499990131,99.99999999983726,95.83618677454449,555200120592,,,555200120592,5552/0012:0592,0.0558
72229,914,2299.806894966174,100.0,99.99959816202453,552800010733,,,440009425065,5528/0001:0733,0.2300
72230,59140,1224.023644477948,100.00000000014897,99.99892384607678,552300060368,,,440018074778,5523/0006:0368,0.1225
72231,18816,149997.0559828532,99.9998494180485,99.99992071347228,555200010410,,,440024057770,5552/0001:0410,15.0000
72232,82923,542.664842562031,99.99951390013891,94.54155569458293,553800020348,,,553800020348,5538/0002:0348,0.0574
72233,46662,3278.715279374356,99.99999999952163,99.99999999912748,553300030050,,,553300030050,5533/0003:0050,0.3100
72234,73480,5209.723999956245,99.99999999946692,99.99999999898913,552000010740,,,440014871140,5520/0001:0740,0.5210
72235,63637,227.5237099623994,85.32567466978229,21.754837720212812,556800130153,,,440062261670,5568/0013:0216,0.1046
72236,52870,705.0811999536465,99.99999999893946,99.99999999207914,555200120472,,,555200120472,5552/0012:0472,0.0705
72237,92653,680.0779435138685,99.51429290073715,99.43855719801459,550500060201,,,550500060201,5505/0006:0201,0.0670
72238,791,1200.174599965785,99.99999999796636,99.99999999731732,554400040151,,,440025941677,5544/0004:0151,0.1200
72239,95936,584.0671499898049,99.99999999986706,99.9999999966808,555200120822,,,555200120822,5552/0012:0822,0.0584
72240,39640,1500.695918140848,99.99823505968729,99.99710779896287,552000010049,,,552000010049,5520/0001:0049,0.1500
72241,65046,648.034523969498,99.999999997825,99.99999999325978,553800030028,,,440025958454,5538/0003:0028,0.0648
72242,90904,679.8809169827642,99.99999999892938,99.99999999666667,555800160036,,,555800160036,5558/0016:0036,0.0680
72243,21090,13656.538417944206,97.5708968426189,98.97566698397799,553300010191,,,440004030655,5533/0001:0191,1.4200
72244,72230,67635.18218313505,99.99999999999997,100.00000000000504,553300050223,,,440027942374,5533/0005:0223,6.7634
72245,74838,19978.212567869763,99.99999999931127,99.99999999962715,550300050032,,,550300050032,5503/0005:0032,2.0400
72246,1873,781.531345812075,98.55243711999829,96.85373031261125,552000080011,,,552000080011,5520/0008:0011,0.0807
72247,74115,5005.208116761165,99.99709100797165,99.99776497547977,556800110105,,,440025510321,5568/0011:0105,0.5005
72248,92818,14939.469108919258,97.90945276551142,99.94480930643759,552500030088,,,440006487887,5525/0003:0088,1.6500
72249,65013,592.6994700952415,99.99999999967908,99.99999999855383,551300140183,,,551300140183,5513/0014:0183,0.0600
72250,3334,6679.919857786603,99.99994581857837,99.97432431185922,550300080031,,,550300080031,5503/0008:0031,0.6682
72251,50800,524.7643792928393,97.68072154032406,97.31574241221006,553500040801,,,440021173320,5535/0004:0801,0.0500
72252,81121,599.9521499988734,99.9999999959482,100.00000000046789,555200130302,,,555200130302,5552/0013:0302,0.0600
72253,38657,695.3702319792599,99.99999999769693,99.99999999653139,552000170065,,,552000170065,5520/0017:0065,0.0695
72254,91665,800.4203797368896,99.15388817259314,99.27919080481372,552000060096,,,552000060096,5520/0006:0096,0.0806
72255,12259,1400.7827386074923,99.99999999868571,99.99999999937643,555800130589,,,555800130589,5558/0013:0589,0.1400
72256,41035,1430.8460773193879,99.99999999856333,14.308278345197028,551000040723,,,440003099925,5510/0004:0299,1.0000
72257,93478,1027.1726846438467,99.99438221543788,99.99986853608692,552800011026,,,440045926790,5528/0001:1026,0.1027
72258,7666,569.921237993443,99.99999999507023,99.99999999864299,554400170183,,,554400170183,5544/0017:0183,0.0600
72259,95707,844.6875839553776,99.99999999850168,99.99615179719731,555800050172,,,440025395120,5558/0005:0172,0.0845
72260,51774,31669.341160538872,98.43972656833533,98.65645017420493,555200040191,,,440010469328,5552/0004:0191,3.2102
72261,1220,247676.20524201612,99.99999999979255,99.99999999990982,555800070864,,,440014900840,5558/0007:0864,24.7700
72262,53055,557.6434438017386,99.9999999997589,99.99999999956947,552000200182,,,552000200182,5520/0020:0182,0.0500
72263,56668,600.0733499723721,99.9999999979592,99.99999999495938,551300210265,,,551300210265,5513/0021:0265,0.0600
72264,45255,605.3989702060693,99.53453120040373,99.11610284976588,555200130108,,,555200130108,5552/0013:0108,0.0600
72265,56469,5159.682979965316,99.99999999856736,99.99999999978591,556300060537,,,440016687244,5563/0006:0537,0.5160
72266,4730,38482.39214978791,99.99999999906552,99.99999999960475,551800080246,,,440025257092,5518/0008:0246,3.8482
72267,9900,625.6988225881978,99.9999999973452,99.99999999833136,550500040288,,,550500040288,5505/0004:0288,0.0600
72268,31540,11374.45625340142,99.99999999955843,99.99999999904115,554500030475,,,440006904636,5545/0003:0475,1.1374
72269,66699,597.0016499913397,99.99999999632702,100.00000000014056,554400130016,,,554400130016,5544/0013:0016,0.0597
72270,42708,8002.228939713387,99.99935453628281,99.99993561443364,554400070185,,,440000562781,5544/0007:0185,0.8002
72271,56158,617.6381699885256,99.99999999885284,99.99999999799634,551300150286,,,551300150286,5513/0015:0286,0.0600
72272,35524,27303.91262525051,100.00000000006628,99.99999999956934,552500030005,,,552500030005,5525/0003:0005,2.6600
72273,13451,8671.87917659288,99.9999999989096,99.99999999890176,556500020170,,,440025004048,5565/0002:0170,0.8672
72274,88159,31021.57113490937,99.9999999998501,93.10729769578418,550300030038,,,550300030038,5503/0003:0038,2.8500
72275,48182,645.430599985707,100.00000000064165,99.99999999774263,554400130013,,,440022085254,5544/0013:0013,0.0645
72276,71867,626.0216864873531,99.99999999728594,99.9999999976289,551300150212,,,551300150212,5513/0015:0212,0.0608
72277,66650,576.586151958636,99.99999999865747,99.99999999214685,551300150219,,,551300150219,5513/0015:0219,0.0598
72278,41682,1485.6044395379959,99.99585370037852,99.99157251129168,552000010067,,,552000010067,5520/0001:0067,0.1485
72279,5158,72499.69134982408,99.99999999985717,99.99999999985269,556800120083,,,556800120083,5568/0012:0083,7.2500
72280,35685,2499.4865999235426,100.00000000037525,99.99999999647173,552800060045,,,552800060045,5528/0006:0045,0.2500
72281,28699,900.0764499524367,99.99999999788494,99.99999999445683,550500030048,,,550500030048,5505/0003:0048,0.0900
72282,27066,6116.280149935161,99.99999999930918,99.999999998865,550300070012,,,440024917899,5503/0007:0012,0.6116
72283,57842,1493.402353486064,99.99999999725658,99.9999999993048,553500020577,,,440023983057,5535/0002:0577,0.1493
72284,8104,11200.249436271548,99.99999999901372,99.99890156582839,554400040372,,,440024546065,5544/0004:0372,1.1200
72285,62068,1250.6813999621108,99.9999999957152,99.99999999964547,555800060414,,,440024590209,5558/0006:0414,0.1250
72286,97231,4999.533612812552,99.99750406638536,99.99998088799941,556800100170,,,440008112885,5568/0010:0170,0.5000
72287,18809,605.5521874806418,99.99999999739795,99.99999999536486,551300010169,,,551300010169,5513/0001:0169,0.0606
72288,93120,1146.2462469973032,99.98197979606533,99.99151551340012,552300040647,,,440024181071,5523/0004:0647,0.1146
72289,57246,1200.555265535628,99.99610590138658,99.99806442370553,552300040662,,,440024181844,5523/0004:0662,0.1201
72290,96346,445.85178534968566,99.99959041093133,99.99625307809346,552300020959,,,440024653165,5523/0002:0959,0.0442
72291,48055,1328.6955439137857,99.99906519103575,99.999817473747,552300090053,,,440025019152,5523/0009:0053,0.1296
72292,17639,1620.1938448660567,99.99954751954057,99.99578141489373,553000050544,,,440003754454,5530/0005:0544,0.1620
72293,20660,619.1880499897552,99.99999999644747,99.99999999995607,554400270052,,,554400270052,5544/0027:0052,0.0619
72294,193,1162.9976739502222,99.9999999989967,99.9999999978415,552000180299,,,552000180299,5520/0018:0299,0.1163
72295,97249,4937.122050059221,99.85085777714434,87.07877408213707,555000020197,,,440003593973,5550/0002:0197,0.5100
72296,39464,3871.550486900496,99.99999999998253,99.99999999882921,554300030078,,,554300030078,5543/0003:0078,0.3700
72297,35921,2501.040901976204,99.99999999829686,99.99999999893696,551000040029,,,551000040029,5510/0004:0029,0.2500
72298,62700,5310.753115754275,99.99999999870374,99.99999999578483,553000010276,,,440021037729,5530/0001:0276,0.5311
72299,43865,17723.7311219249,99.99999999915151,99.99999999970332,556300040175,,,440005078313,5563/0004:0175,1.6700
72300,53602,599.4647699557811,99.99999999400157,99.99999999329948,552300020553,,,440009332485,5523/0002:0553,0.0600
72301,61892,1637.5991080032154,99.99999999805705,99.99999999881443,552800080251,,,440023938142,5528/0008:0251,0.1638
72302,90119,1152.3904809864723,99.99999999524212,99.99999999971946,551000020438,,,440016329236,5510/0002:0438,0.1152
72303,42304,3199.5637630161796,99.95340511085699,90.10563236066575,556500040100,,,440003241467,5565/0004:0100,0.2900
72304,14728,5552.00328577405,94.62632412417034,99.58136863497828,556500040031,,,440000800440,5565/0004:0031,0.5600
72305,58099,558.2099999870554,99.99999999360179,99.99999999867674,554400160070,,,554400160070,5544/0016:0070,0.0550
72306,30148,2162.130062620803,99.9997812392538,99.99875414410089,552800040733,,,440012354782,5528/0004:0733,0.2162
72307,39963,585.8831450827556,96.30915760659823,98.85528480796054,554400130355,,,554400130355,5544/0013:0355,0.0593
72308,61832,540.5950626606096,98.48267139619918,95.33016065957695,551300040222,,,551300040222,5513/0004:0222,0.0600
72309,39849,3904.3289827019944,99.97876604046411,99.91938054879029,555200090071,,,555200090071,5552/0009:0071,0.3600
72310,93728,6955.859024944034,99.99999999819316,99.99999999950231,555000020062,,,555000020062,5550/0002:0062,0.7500
72311,75620,620.0810499768759,99.99999999599373,99.99999999793853,551300150269,,,551300150269,5513/0015:0269,0.0620
72312,41532,954.0623499838954,99.99999999874179,99.99999999900486,555900020300,,,440061809660,5559/0002:0352,0.0954
72313,85955,37068.0906333341,97.49022652903854,99.99999999954646,555900020300,,,440024034875,5559/0002:0300,3.7069
72314,44954,1434.9914500024272,99.99999999883636,99.99999999966533,551000040719,,,440023672555,5510/0004:0719,0.1435
72315,87188,659.6179065589811,99.99999999565487,99.99999999621012,553500040563,,,440011511280,5535/0004:0563,0.0600
72316,17336,141314.3859012794,99.99999999989438,99.17741345541197,551800090088,,,551800090088,5518/0009:0088,14.0000
72317,67443,31304.789003936166,88.18442277309677,86.95732750347243,551800050147,,,551800050147,5518/0005:0147,3.6000
72318,89756,624.5893424926126,99.9999999957888,99.99999999903446,551300180187,,,551300180187,5513/0018:0187,0.0600
72319,79625,999.6554662925386,99.99701498769544,99.99993849960583,556500011029,,,440023982592,5565/0001:1029,0.1000
72320,68230,1691.823098287711,99.99999999842825,99.9999999982125,550100010692,,,440024055143,5501/0001:0692,0.1700
72321,92337,607.4834536230985,99.99999999773391,98.23890002397214,551300140089,,,551300140089,5513/0014:0089,0.0621
72322,56062,775.2584589300888,99.99999999999999,0.7430115093371692,552300060573,,,552300060034,5523/0006:0034,10.5400
72323,58051,1200.329849972793,99.99999999765521,99.99999999768707,553000050203,,,553000050203,5530/0005:0203,0.1200
72324,54678,602.7734499817161,99.99999999851495,99.99999999611754,555800130106,,,555800130106,5558/0013:0106,0.0600
72325,64295,5346.31459999134,99.99999999760776,100.00000000076055,556800050198,,,440004936352,5568/0005:0198,0.5346
72326,55138,3099.412114289139,14.029641648642732,99.98712583756593,554400020862,,,440068381660,5544/0002:1535,0.3100
72327,89394,598.3614241771597,99.57737225848606,97.67571403434468,555800160149,,,555800160149,5558/0016:0149,0.0613
72328,36864,21099.253016331768,99.99999999995208,99.99999999981958,552500080104,,,440002072879,5525/0008:0104,2.1100
72329,35665,1008.047399984282,99.99999999750487,99.99999999934107,552000010732,,,440024521512,5520/0001:0732,0.1008
72330,1128,1681.8354267255488,99.999999999847,99.99999999697289,554400060202,,,440006639169,5544/0006:0202,0.1682
72331,65645,2507.8140023185097,99.99999999987227,99.99999999653923,552800070066,,,552800070066,5528/0007:0066,0.2507
72332,16117,646.525489722297,94.09546349943481,99.69564185618123,554400200053,,,554400200053,5544/0020:0053,0.0648
72333,14316,28000.077126462606,99.9999999984035,99.99999999744126,555200040222,,,440017517530,5552/0004:0222,2.8000
72334,8242,4999.240600000652,99.99999999890083,99.99632557718408,555200040225,,,440017517741,5552/0004:0225,0.5000
72335,97735,634.0012674472513,99.99999999964014,99.9999999909469,555800060208,,,555800060208,5558/0006:0208,0.0634
72336,46131,1346.0263334947497,99.9999999984266,99.99644844947737,551500010171,,,551500010171,5515/0001:0171,0.1346
72337,1632,613.949899977227,99.9999999942065,99.99999999854366,551300180148,,,551300180148,5513/0018:0148,0.0600
72338,86310,4551.323547908043,99.99999999694327,99.99999999782024,550300040086,,,440005005603,5503/0004:0086,0.4700
72339,20557,628.4271089943829,99.74719691998047,97.3321032067237,553800020043,,,553800020043,5538/0002:0043,0.0646
72340,50268,579.2455474819159,100.0000000000756,99.99999999647414,551300210573,,,551300210573,5513/0021:0573,0.0600
72341,10359,967.4091999945525,99.99999999873043,99.99999999847725,554400200460,,,554400200460,5544/0020:0460,0.0967
72342,7220,4112.051425974242,99.99999999889843,99.99999999976349,555200010369,,,440018610983,5552/0001:0369,0.4112
72343,65317,630.476300001713,99.99999999618916,99.9999999979627,555200130536,,,555200130536,5552/0013:0536,0.0630
72344,77876,9782.8778848495,99.99999999846412,99.99999999847236,553300050267,,,553300050267,5533/0005:0267,0.9900
72345,15501,3295.9528331918154,100.00000000027207,99.99999999895391,553300050131,,,553300050131,5533/0005:0131,0.3200
72346,43416,3564.3026047423973,99.70963790130925,99.9740398029024,550800030224,,,440010774913,5508/0003:0224,0.3400
72347,22555,1301.0737999692699,100.00000000046785,99.99999999728377,552800060490,,,440021332007,5528/0006:0490,0.1301
72348,88776,1899.8541785674468,90.64810156043708,89.47218683305874,551800020303,,,440023551915,5518/0002:0303,0.2100
72349,88360,888.5864999614811,99.99999999802984,99.9999999940955,552000010481,,,440024513234,5520/0001:0481,0.0889
72350,48274,614.2003119997675,99.9958178280479,99.97687152840446,551300210743,,,551300210743,5513/0021:0743,0.0614
72351,9234,9050.287749999758,99.99999999845227,99.99999999984477,551500030264,,,440009760372,5515/0003:0264,0.9050
72352,42821,40300.10004976993,99.9999999999692,99.9999999996386,551500030259,,,440007855903,5515/0003:0259,4.0300
72353,24203,11139.461675296146,99.99999999931886,99.9999999982713,554400020314,,,554400020314,5544/0002:0314,1.1139
72354,65449,1313.2649359896498,99.99999999844684,99.9999999983884,551000051268,,,440023619447,5510/0005:1268,0.1313
72355,47696,2712.3886016351335,99.99999999823001,100.00000000019267,550800020190,,,440023546770,5508/0002:0190,0.2600
72356,82708,15974.222714502666,99.99999999983325,100.00000000003601,554300040136,,,554300040136,5543/0004:0136,1.5700
72357,69434,1161.3264499842455,99.99973306418364,99.9999999977625,553800010394,,,553800010394,5538/0001:0394,0.1161
72358,15343,969.681975001363,14.873430421843542,100.00000000032287,555800051276,,,440016268118,5558/0005:1267,0.0970
72359,40206,4429.722110338993,40.45674166778752,99.9999999960546,555800051276,,,440016267831,5558/0005:1276,0.4429
72360,53304,5084.095245892094,97.84713333923855,93.99449678318757,551800020023,,,551800020023,5518/0002:0023,0.5200
72361,24049,678.7547647254625,99.99999999234602,99.99999999757087,552300020571,,,440009356678,5523/0002:0571,0.0679
72362,79122,125.34457547447744,99.99999999735351,99.99999998065479,552300020576,,,440009356745,5523/0002:0576,0.0125
72363,77205,6040.4672403083405,99.99999999968071,99.99999999958308,552800040272,,,440000804519,5528/0004:0272,0.6040
72364,93168,999.8269654645156,99.99999999643187,99.99999999620405,551000050910,,,440015765096,5510/0005:0910,0.1000
72365,34534,810.1373062191908,99.99999999786024,99.99999999632688,551300210089,,,551300210089,5513/0021:0089,0.0800
72366,48392,804.5197999654791,99.99999999709021,99.99999999619962,551300210088,,,551300210088,5513/0021:0088,0.0805
72367,50535,585.6294499942844,99.99999999860317,99.99999999728004,554400130079,,,554400130079,5544/0013:0079,0.0600
72368,27404,208646.5011999007,99.99999999996827,99.99999999988276,551800080215,,,440012775287,5518/0008:0215,20.8600
72369,69607,2999.9846000003254,99.99999999915266,99.99999999939367,556300070261,,,440023175659,5563/0007:0261,0.3000
72370,97875,600.0962999860521,99.99999999812074,99.99999999781411,551300140097,,,551300140097,5513/0014:0097,0.0600
72371,15219,3000.2465999834285,99.99999999876248,99.99999999887378,554400070229,,,440004579674,5544/0007:0229,0.3000
72372,69815,64268.05138053938,99.99999999947882,99.99999999983353,553800130046,,,553800130046,5538/0013:0046,6.4269
72373,76082,2899.7276879466963,99.99993471663554,99.99995775277803,552000090222,,,440007747528,5520/0009:0222,0.2900
72374,8167,5178.066649944698,99.99999999917964,99.99999999904921,550300090274,,,440023050824,5503/0009:0274,0.5178
72375,85586,37337.09954981256,99.99999999932899,99.9999999994436,551800070032,,,551800070032,5518/0007:0032,3.7330
72376,93394,1179.5791499799607,99.99999999931012,99.99999999707502,555800050727,,,440010543125,5558/0005:0727,0.1180
72377,57674,580.0614504765108,99.9999999986761,99.9999999962335,554400080114,,,554400080114,5544/0008:0114,0.0580
72378,22317,150000.43866934843,99.99999746268338,99.99999999987371,550300010535,,,440008990269,5503/0001:0535,15.0000
72379,50985,53548.26559974031,99.9999999997995,99.99999999954453,550800030015,,,550800030015,5508/0003:0015,5.3548
72380,27447,4189.9926615842805,99.99999999902235,100.0000000000578,554400030309,,,440003880528,5544/0003:0309,0.4190
72381,39179,484.7284499386846,99.99999998408634,99.99999999180828,556800100247,,,440023234993,5568/0010:0247,0.0485
72382,64600,12202.168790372118,99.99649697780448,99.99987043608594,554400020127,,,554400020127,5544/0002:0127,1.2203
72383,49764,562.803512480542,99.99999999750511,99.9999999961262,551300160120,,,551300160120,5513/0016:0120,0.0594
72384,6557,3753.5463248054025,99.99999999563089,99.9999999947098,554400030693,,,440023024584,5544/0003:0693,0.3753
72385,69938,25.021799997756247,99.99999998182595,99.99999998686467,555800020547,,,440011411940,5558/0002:0546,0.0025
72386,13805,14179.286067981808,95.38208800017154,99.9999647569566,555800020547,,,440011411708,5558/0002:0547,1.4841
72387,93702,8199.73260184308,99.99999999390135,99.99999999862409,556500020076,,,440052350296,5565/0002:0076,0.8201
72388,40330,9555.637099468824,90.69096704834726,85.83772713150046,555200090788,,,440023202344,5552/0009:0788,1.0500
72389,57304,587.9148022457734,96.69075458263207,99.45522648042035,551300210061,,,551300210061,5513/0021:0061,0.0591
72390,34167,600.0317049824661,99.99999999600317,99.9999999965268,552800100119,,,552800100119,5528/0010:0119,0.0600
72391,40576,634.5349999637606,99.99999999732701,99.99999999423397,552800100121,,,552800100121,5528/0010:0121,0.0635
72392,20734,72896.57720610993,97.33020613766949,94.06060226853616,550500010155,,,440005891143,5505/0001:0155,7.7500
72393,54190,20201.199407277756,98.2785591158034,99.78412224904558,550100010058,,,550100010058,5501/0001:0058,2.0245
72394,84308,602.4388949961613,99.99999999771264,99.99999999938917,554400110060,,,554400110060,5544/0011:0060,0.0600
72395,94228,18281.293397961927,99.99999999922424,99.99999999977062,553300020216,,,440007936258,5533/0002:0216,1.8700
72396,94658,57783.948123918475,99.99999999993119,99.99999999950883,552800070089,,,552800070089,5528/0007:0089,5.7784
72397,58356,1150.43696843817,99.9999072589601,99.99936051569657,553800030193,,,553800030193,5538/0003:0193,0.1150
72398,308,10648.365002524914,99.58594346372595,95.00130163869558,556500030067,,,556500030067,5565/0003:0067,1.0900
72399,78714,5000.300789976421,99.99990159524116,99.99999999945308,551000010220,,,440022719326,5510/0001:0220,0.5000
72400,72478,589.5547319861389,99.99999999554574,96.82547559375996,551300210007,,,551300210007,5513/0021:0007,0.0600
72401,68189,2237.388786430929,99.99999999942277,99.99999999779875,556800090618,,,440022731322,5568/0009:0618,0.2400
