db_sklypo_id,atviru_unikalus_nr,atviru_kadastro_nr,persidengimo_proc_nuo_seno,persidengimo_proc_nuo_naujo
550300030062,550300030062,5503/0003:0062,99.35435457367072,96.9103343732332
554400190275,554400190275,5544/0019:0275,99.35398365716873,95.49577672164796
555000040091,440020056708,5550/0004:0091,99.35337643746377,97.73649771952482
551300180165,551300180165,5513/0018:0165,99.35334943796862,98.31269379844623
555200090064,555200090064,5552/0009:0064,99.35305597585965,99.4141748624394
553300030175,440004178825,5533/0003:0175,99.3524053494362,98.74041765010494
556800090358,440003976902,5568/0009:0358,99.35189691464758,95.1267435233258
556300030309,440010632650,5563/0003:0309,99.35118909929486,99.9999999998377
550300040145,440011243700,5503/0004:0145,99.35055666823888,99.9987248642774
555500010183,440001064417,5555/0001:0183,99.35041209817732,99.95636573336688
556800020255,440022011936,5568/0002:0255,99.3501383508306,99.28036694139
550800010150,440008640446,5508/0001:0150,99.34984756934146,99.84710210686312
555500010316,440016923036,5555/0001:0316,99.34924789719474,99.62620945422611
551300150349,551300150349,5513/0015:0349,99.34904978541222,99.63663528177888
556300070165,440008565119,5563/0007:0165,99.34853100825023,99.79507676695752
554400140203,554400140203,5544/0014:0203,99.34732435115497,98.98703721611606
551500030251,440006467972,5515/0003:0251,99.34725011838108,96.03197707897888
554500030562,440015607938,5545/0003:0562,99.34709769461888,97.77407805202849
551300190264,551300190264,5513/0019:0264,99.3464641401492,99.99999999984227
556300010304,440006954918,5563/0001:0304,99.34619124593377,96.11619383449565
551300130072,551300130072,5513/0013:0072,99.3459177882525,96.85629228706884
555000030021,555000030021,5550/0003:0021,99.34577075945914,99.16264216643955
553800010420,553800010420,5538/0001:0420,99.34564874221373,99.18127558598243
551300210540,551300210540,5513/0021:0540,99.3448724164948,99.99999999961334
556500030105,440001673887,5565/0003:0105,99.3448447179386,99.9298238644034
551300210256,551300210256,5513/0021:0256,99.34403624091132,99.99999999925976
552000030080,440024197151,5520/0003:0080,99.34386619779764,99.99840384695358
551300210969,440002689629,5513/0021:0969,99.34365748331348,99.5869383412374
551800080070,551800080070,5518/0008:0070,99.34306469245588,98.19602932391604
550100030001,550100030001,5501/0003:0001,99.34290514288556,99.00731006176063
555800130297,440003440282,5558/0013:0297,99.34282368220867,99.942212610127
553300020268,440019489791,5533/0002:0268,99.34220144805025,99.60343004855716
556300010363,440008292840,5563/0001:0363,99.34217264090836,99.999062490131
551300210578,551300210578,5513/0021:0578,99.3421107690112,99.9999999991474
553300040345,440014893780,5533/0004:0345,99.34207109641594,95.91951010286056
554400150001,554400150001,5544/0015:0001,99.34200265327968,98.08981165312072
554400140197,554400140197,5544/0014:0197,99.34163513406608,99.30414014162554
556500040143,440027020028,5565/0004:0143,99.34134201438184,98.51448431395518
551000040636,440017566104,5510/0004:0636,99.3412093901292,99.17157241858249
551000020246,440009053090,5510/0002:0246,99.34086619645626,97.3262086956819
553800030679,553800030679,5538/0003:0679,99.34065496541491,96.83579098205192
552800070512,440009109975,5528/0007:0512,99.34054074538984,97.1651556772062
556300060135,556300060135,5563/0006:0135,99.34003312161028,99.99838225246752
552500060218,440016964619,5525/0006:0218,99.33982105791202,99.99999964607012
554300020329,440009254988,5543/0002:0329,99.33976022925135,97.57149396492512
556300050133,440003777239,5563/0005:0133,99.33972248336508,99.74602055353031
555000060138,440012330635,5550/0006:0138,99.33970045670452,98.42068530566702
555200040157,440007652331,5552/0004:0157,99.33937730323878,96.07760411108288
551800070258,440006694506,5518/0007:0258,99.33937023940916,96.6424837200331
553800120155,440005883574,5538/0012:0155,99.33912519657022,96.82594283342952
555800010049,555800010049,5558/0001:0049,99.3390572262028,99.76070016847876
552800010946,440023173553,5528/0001:0946,99.33832776807388,97.92098844253208
555200100071,555200100071,5552/0010:0071,99.33771901842134,99.97634983043598
551300190017,551300190017,5513/0019:0017,99.33762918865146,99.99999999899912
551300230497,551300230497,5513/0023:0497,99.33746186189856,96.25824765726692
554300030219,440012322033,5543/0003:0219,99.33679060143238,99.7781292678585
555200100379,440005221210,5552/0010:0379,99.33664071366796,96.46480045877595
554400200308,554400200308,5544/0020:0308,99.3355455534966,96.4512215823346
553800010106,553800010106,5538/0001:0106,99.3353333154853,99.35107852206276
555300030124,555300030124,5553/0003:0124,99.3346766940792,98.35731820257256
556500020058,440002062306,5565/0002:0058,99.33455634702678,97.20920402909114
551800040242,440005164756,5518/0004:0242,99.33429794107774,97.93241062506812
555200120919,555200120919,5552/0012:0919,99.33422178234184,99.852408100916
551300060142,551300060142,5513/0006:0142,99.33336854212384,98.7338639310553
551300130197,551300130197,5513/0013:0197,99.33333865054664,99.99999999862742
555200120065,555200120065,5552/0012:0065,99.33331206031336,98.7611881249046
554300020125,554300020125,5543/0002:0125,99.33261254352529,96.94378931105943
555800130299,555800130299,5558/0013:0299,99.3312320495694,99.99999999873744
555000030115,440005674020,5550/0003:0115,99.3304647125822,97.04915323808795
555200120813,555200120813,5552/0012:0813,99.3303613257515,98.1587648383756
554500040081,554500040081,5545/0004:0081,99.33013581734554,99.98243796909496
554500010028,554500010028,5545/0001:0028,99.33006848584355,99.3736532971036
550100010093,440003923515,5501/0001:0093,99.32995780176414,99.25987296257918
555200060108,440008774514,5552/0006:0108,99.32874076607028,99.99993992916993
555500040015,555500040015,5555/0004:0015,99.32873746324135,99.9999999999419
555000030027,555000030027,5550/0003:0027,99.32805984043632,99.99999999999837
556300060640,440049307790,5563/0006:0640,99.32740016076906,99.99988613579234
550800010065,550800010065,5508/0001:0065,99.32728178126004,99.999999999911
555500040437,440004932563,5555/0004:0437,99.32692106373396,99.72751844537454
551300190196,551300190196,5513/0019:0196,99.32685818732824,99.99886233018512
551300180015,551300180015,5513/0018:0015,99.32477952733666,95.34429825824064
556300010243,440004042990,5563/0001:0243,99.3245920394568,99.9999999999104
554400030126,554400030126,5544/0003:0126,99.32429872825628,99.99686665991678
555500050622,555500050622,5555/0005:0622,99.32395948720396,98.2690118258716
551800060282,440010047304,5518/0006:0282,99.32356155732845,97.74937652253826
550300040175,440020252210,5503/0004:0175,99.32329766376547,98.2780710186536
553500020506,440012929974,5535/0002:0506,99.32310248320586,96.99150517064648
550300040020,550300040020,5503/0004:0020,99.32289676494418,95.6501828931072
555200090612,440008377020,5552/0009:0612,99.32288268846492,99.99996281161664
554300050247,554300050247,5543/0005:0247,99.32276222451324,99.37023770360008
554500030084,440000844370,5545/0003:0084,99.32153247485374,97.53625164211668
556300010001,556300010001,5563/0001:0001,99.32142592873116,99.99377329401467
556300030358,440017956099,5563/0003:0358,99.320513575515,99.97531875489828
551800040274,440010299526,5518/0004:0274,99.32039900649404,98.33140507196664
551300150191,551300150191,5513/0015:0191,99.32029932525852,97.464979262717
556800020043,556800020043,5568/0002:0043,99.32022604563528,99.27553438860096
556500030266,440010803626,5565/0003:0266,99.31994306292026,99.2231448777467
552500070052,552500070052,5525/0007:0052,99.31924544149368,97.75193153221228
552000090132,440006035552,5520/0009:0132,99.31908039991502,99.74646442022726
554400120170,554400120170,5544/0012:0170,99.31894802502926,99.20881998906344
555900030062,555900030062,5559/0003:0062,99.3185970343922,99.97744966998792
554400030487,440008702334,5544/0003:0487,99.31849031338574,100.0
551300080022,551300080022,5513/0008:0022,99.31768824256218,99.51332678879386
555200010425,440035786173,5552/0001:0425,99.31675742776146,99.99999595395772
555800040003,555800040003,5558/0004:0003,99.31650028825968,99.19481570862322
551300060170,551300060170,5513/0006:0170,99.31642605237651,96.48942633471016
550300080244,440009149640,5503/0008:0244,99.3164088717748,98.43821542176978
554500030009,554500030009,5545/0003:0009,99.31560315117036,99.99989532954542
551300030007,551300030007,5513/0003:0007,99.3153193738262,98.640809635052
556500030182,440006666488,5565/0003:0182,99.31197567051127,99.90943837804676
551300210013,551300210013,5513/0021:0013,99.311619467712,99.01336874417191
554500030268,554500030268,5545/0003:0268,99.31149316339295,99.53679493955153
554400050201,554400050201,5544/0005:0201,99.31149059625665,99.99999999938048
553800100045,553800100045,5538/0010:0045,99.31049145598028,96.64370619276158
553300010287,440022735362,5533/0001:0287,99.31035257352758,95.92495821974222
550100040133,440003927748,5501/0004:0133,99.30960046328984,95.47394729732196
553800070047,553800070047,5538/0007:0047,99.30933517772333,99.99999999947129
552500020033,552500020033,5525/0002:0033,99.30901178319908,97.68892793246044
556300050201,440006954683,5563/0005:0201,99.30837421861398,99.99999999799913
550500040643,550500040643,5505/0004:0643,99.30836032772994,97.95973844915504
551500010200,440004759080,5515/0001:0200,99.30807041566057,99.9998542705814
551300230550,551300230550,5513/0023:0550,99.30734893550004,96.23945587102222
551300020184,551300020184,5513/0002:0184,99.30714387412765,96.2699408720317
556800090473,440008319484,5568/0009:0473,99.30711860251748,99.56646131660352
551000040182,440059124440,5510/0004:0820,99.30654879001946,96.34896858751422
551300120167,551300120167,5513/0012:0167,99.30634904794763,99.90778979198376
553800020027,440007373188,5538/0002:0027,99.30630289622424,97.68407414591856
551300210457,551300210457,5513/0021:0457,99.3062405878862,96.9904970655062
556800120052,556800120052,5568/0012:0052,99.3061096069702,99.92135397345966
553800010102,553800010102,5538/0001:0102,99.30595599111815,99.9999999977743
553300010075,553300010075,5533/0001:0075,99.30591137155486,99.9829555642474
550500040489,550500040489,5505/0004:0489,99.30483359142708,98.00560908137793
556500010655,440007566021,5565/0001:0655,99.3044681158758,98.05009516513007
553800050379,553800050379,5538/0005:0379,99.3041209631091,98.56757047976085
555500050378,555500050378,5555/0005:0378,99.30402504823496,96.6145821391174
553300040259,440004766129,5533/0004:0259,99.3032442404252,99.99999999996756
553800030687,553800030687,5538/0003:0687,99.30299868002687,99.31824333383533
551800060237,440005539068,5518/0006:0237,99.30289787486451,99.24420930572468
555300020056,555300020056,5553/0002:0056,99.30274604282732,98.12093191359234
556800130108,556800130108,5568/0013:0108,99.30254178680352,98.48548356913716
555500050033,555500050033,5555/0005:0033,99.30254005796098,98.31352660816448
552500020110,440005821036,5525/0002:0110,99.30233285087654,99.79463809245128
556800050072,556800050072,5568/0005:0072,99.302297778382,98.282846040993
556300010114,556300010114,5563/0001:0114,99.30227765758995,99.93163186164236
551500040160,440010836407,5515/0004:0160,99.30225848123808,99.99984094113896
553500010104,553500010104,5535/0001:0104,99.30219069913372,99.95056897508064
555200130286,555200130286,5552/0013:0286,99.30199596398556,99.31551813988078
556500040056,556500040056,5565/0004:0056,99.30138567098452,99.4449645366392
553800010465,553800010465,5538/0001:0465,99.30135947333596,99.28753958419504
556800030115,440006108446,5568/0003:0115,99.30112522170404,98.42633080488056
555800160146,555800160146,5558/0016:0146,99.3006686205816,99.45192596582908
555500040541,440023576292,5555/0004:0541,99.30038116774908,96.2286133741649
552500040242,440016933632,5525/0004:0242,99.30014089741896,99.99980195672704
555800160181,555800160181,5558/0016:0181,99.29972355710704,100.00000000045446
554400140018,554400140018,5544/0014:0018,99.29958914378732,98.82723824403368
551300190157,551300190157,5513/0019:0157,99.29920966031628,99.99602119792132
554300020355,440016612292,5543/0002:0355,99.29887650998614,99.99236695336224
551500020218,440010593850,5515/0002:0218,99.29774046184129,99.99732785575232
556300040303,440014869386,5563/0004:0303,99.29770248651415,97.74969925921148
554300050108,554300050108,5543/0005:0108,99.29658052609692,99.99981423365531
556300060205,440002462475,5563/0006:0205,99.2965674117785,98.69799185965032
555200030041,555200030041,5552/0003:0041,99.29648542398512,96.42268379728614
551300230646,551300230646,5513/0023:0646,99.29578267710728,98.7406008259637
551300210050,551300210050,5513/0021:0050,99.29547844294795,95.9110468997264
553500030096,553500030096,5535/0003:0096,99.2954031060523,99.9999999978904
556800120188,440003251585,5568/0012:0188,99.29370630461334,99.21633298699824
551300230408,551300230408,5513/0023:0408,99.2936680807382,100.00000000011842
551800070210,440001220099,5518/0007:0210,99.29282508340408,99.97170662517034
556300050287,440015607462,5563/0005:0287,99.2926709641742,98.04425212799548
552800010744,440010014056,5528/0001:0744,99.29248763211346,97.4204354794064
551000040447,440007058553,5510/0004:0447,99.29237190588242,99.66425511602726
555500020189,440014553876,5555/0002:0189,99.29213873355806,99.72399464237442
553800040086,553800040086,5538/0004:0086,99.29080454686203,98.57755611023562
551300140128,551300140128,5513/0014:0128,99.29064785396017,99.32718587569
550500020085,440005269538,5505/0002:0085,99.29048168218674,98.87632616581858
550300020191,440011298223,5503/0002:0191,99.29043678311032,98.2699948254392
554400140034,554400140034,5544/0014:0034,99.29003713532504,99.46054859224252
556300060143,556300060143,5563/0006:0143,99.28978634350062,99.97018187002946
556800070172,440004922923,5568/0007:0172,99.28944774345878,97.42219082362404
551300050083,551300050083,5513/0005:0083,99.28924415215177,95.8998694095674
554400130159,554400130159,5544/0013:0159,99.28923043648936,96.50272247411178
555800130198,555800130198,5558/0013:0198,99.28885438910014,99.99998273287748
552000150273,552000150273,5520/0015:0273,99.2880926149668,99.87762790677192
554300040156,440007361911,5543/0004:0156,99.287525430633,97.98696985857288
556300040208,440006523150,5563/0004:0208,99.28726890198394,97.98559492446286
554300010103,554300010103,5543/0001:0103,99.28672141951516,99.9999999995178
555900020009,555900020009,5559/0002:0009,99.28668575825422,96.47850656800486
551300150156,551300150156,5513/0015:0156,99.28661189892784,98.2815778992452
555200120217,555200120217,5552/0012:0217,99.28615143788193,96.2591067301114
553300040370,440017975229,5533/0004:0370,99.28571698957484,99.04848430347649
552500010097,440007409761,5525/0001:0097,99.28555401902804,99.35363169469656
550300080337,440021057498,5503/0008:0337,99.28508213868086,99.99999999974474
555500020022,555500020022,5555/0002:0022,99.28503795551094,96.41482271832878
553500030345,440009021261,5535/0003:0345,99.28480630526671,99.98837218119614
556500030064,556500030064,5565/0003:0064,99.28440211036704,99.9999999981432
553300030036,553300030036,5533/0003:0036,99.28374234256388,100.00000000005926
556300020009,556300020009,5563/0002:0009,99.2834216551914,99.99999999995354
554500020213,554500020213,5545/0002:0213,99.28254394732862,98.45041267721852
552800070454,440006695136,5528/0007:0454,99.28219512811908,99.97212532105324
553300010235,440007936603,5533/0001:0235,99.28148970084912,99.8499560492168
551300050353,551300050353,5513/0005:0353,99.28133620835833,99.99999999978068
552500030026,552500030026,5525/0003:0026,99.28086522218815,98.16857576073872
554500030011,554500030011,5545/0003:0011,99.2798595037132,98.50100425263868
556300070002,556300070002,5563/0007:0002,99.27922357218904,99.99999999983648
551300120090,551300120090,5513/0012:0090,99.27911097263971,99.99999999980376
550500010012,550500010012,5505/0001:0012,99.279103450361,98.9986865068827
550800030259,440016953469,5508/0003:0259,99.27901027291682,98.40200510355815
551300210278,551300210278,5513/0021:0278,99.27900438302818,96.8730037010217
553800030219,553800030219,5538/0003:0219,99.27824940461235,99.12690677299764
553300040264,440004825122,5533/0004:0264,99.2766482717024,99.99999999998124
554400020175,554400020175,5544/0002:0175,99.27598398646768,99.3298577525588
555800130197,555800130197,5558/0013:0197,99.27555595683424,99.99999999923456
556300020267,440007126176,5563/0002:0267,99.27512356187906,99.57771317668606
556800010095,556800010095,5568/0001:0095,99.27407835560084,99.2818357657239
556800080153,440003974660,5568/0008:0153,99.2740655021783,96.53662333325448
554400050177,554400050177,5544/0005:0177,99.27398818480296,99.55115410676832
554500030030,554500030030,5545/0003:0030,99.27369630425515,96.10519959620808
553800020596,553800020596,5538/0002:0596,99.27353491539276,97.92524359879322
551500010140,440002460959,5515/0001:0140,99.2731433557136,99.99999999988898
555000040043,440017642661,5550/0004:0043,99.27281214657494,98.88971459090652
551300150406,551300150406,5513/0015:0406,99.2726769858132,99.988716098519
555200120869,555200120869,5552/0012:0869,99.27207284479616,99.99999999796684
552000130073,552000130073,5520/0013:0073,99.27047196045156,97.01366410300058
553300010096,553300010096,5533/0001:0096,99.270332084925,96.35318351312246
552500040220,440012331387,5525/0004:0220,99.26997012319994,99.99999999981412
556500030019,556500030019,5565/0003:0019,99.26961495418824,99.99999999956005
556800090208,556800090208,5568/0009:0208,99.26941348604235,99.99996042583788
555300020020,555300020020,5553/0002:0020,99.26928817575605,96.27704197787976
550500040277,550500040277,5505/0004:0277,99.26907230535748,96.47574222673772
551300230275,551300230275,5513/0023:0275,99.2682109638136,99.56197305416192
550300010015,550300010015,5503/0001:0015,99.26561926049946,99.9946005307092
553500030009,553500030009,5535/0003:0009,99.26495696141482,95.71810178916562
556500040330,556500040330,5565/0004:0330,99.26476564116538,99.29294574208572
554300010105,554300010105,5543/0001:0105,99.2643648447348,99.35759440734448
551300160093,551300160093,5513/0016:0093,99.26361065990248,100.00000000087228
553300010162,553300010162,5533/0001:0162,99.26279855826334,98.05265942565327
556300040096,556300040096,5563/0004:0096,99.26273524673393,99.96218806763932
555200050181,440004840726,5552/0005:0181,99.26159442856677,99.99999999774606
555200120095,555200120095,5552/0012:0095,99.2612312091588,99.51830056485784
550800030266,440017959682,5508/0003:0266,99.26122872471402,98.5002331965741
553800030555,553800030555,5538/0003:0555,99.26101591319616,98.52837850671284
553800010156,553800010156,5538/0001:0156,99.26068888762434,96.75729264972094
554300050087,554300050087,5543/0005:0087,99.26037329855424,98.30759916894168
555200120534,555200120534,5552/0012:0534,99.26001589813286,99.99999999919386
551300100046,551300100046,5513/0010:0046,99.25975583050524,98.51482782379604
554400190085,554400190085,5544/0019:0085,99.25972476513782,96.44457678574074
553800150004,553800150004,5538/0015:0004,99.25807984904606,99.86685400206558
551300230283,551300230283,5513/0023:0283,99.25752753382208,99.99999999902984
551000020098,440002139848,5510/0002:0098,99.2572119319082,98.50869226184022
552800040440,440009021072,5528/0004:0440,99.25712070081816,98.1136806653056
555800040148,440000854533,5558/0004:0148,99.25650838631192,99.89611521764895
552000010608,553800160184,5520/0001:0608,99.25645687824456,97.71462574230702
555200120682,555200130682,5552/0012:0682,99.25639886756464,98.98682524313956
556800060119,556800060119,5568/0006:0119,99.25478051455644,99.68298544929264
553000010159,440002023018,5530/0001:0159,99.25453659167172,98.48375111749624
550800020169,440019892898,5508/0002:0169,99.25400424946504,99.99999999957576
554400130625,554400130625,5544/0013:0625,99.25397131734272,97.9757882944693
555800130296,555800130296,5558/0013:0296,99.2539554312265,99.99999999845612
555200120535,555200120535,5552/0012:0535,99.25393196704006,99.99301807368464
552500020060,552500020060,5525/0002:0060,99.253782496514,99.8715021169214
552500060230,440020419383,5525/0006:0230,99.25358675966189,98.7503564028537
554400160021,554400160021,5544/0016:0021,99.2533183400494,95.02695506824293
553800050317,553800050317,5538/0005:0317,99.25313324229768,98.93601021154078
556800080067,556800080067,5568/0008:0067,99.25280577632512,99.98785944473948
556800010415,440010354206,5568/0001:0415,99.25214392819176,99.73452511679022
556300030201,556300030201,5563/0003:0201,99.25208085663256,98.03189310563089
552800070486,440008381275,5528/0007:0486,99.25170068670678,100.00000000002848
553800070052,440006722143,5538/0007:0052,99.25018427370742,96.2407736429823
552800070094,440026364334,5528/0007:0094,99.24974388614244,99.99929347671554
551300190173,551300190173,5513/0019:0173,99.24959955876037,96.98369697960572
554400070271,440009633936,5544/0007:0271,99.2493521553954,99.99999999888465
550800010034,550800010034,5508/0001:0034,99.24925977954128,99.99999999974632
551800080001,551800080001,5518/0008:0001,99.24782546133883,99.99999999955652
551500050109,440009773217,5515/0005:0109,99.24691073333032,99.14690736798744
555000040103,440020464657,5550/0004:0103,99.24642009341098,99.97172553869504
552000150485,552000150485,5520/0015:0485,99.24633055041176,97.93594121777004
555800130069,555800130069,5558/0013:0069,99.2462613756913,95.71977227326376
551800070253,440004702294,5518/0007:0253,99.24574909334856,99.99999999772454
550100030156,440003534349,5501/0003:0156,99.24537877860774,98.6523314981677
556800060065,556800060065,5568/0006:0065,99.24530944839944,99.15158176349394
551800010072,551800010072,5518/0001:0072,99.24528706639168,96.0764527603442
554500040226,440004755835,5545/0004:0226,99.24526213370804,99.9999999997848
553800100035,440003734807,5538/0010:0035,99.24462966516327,97.19147952177627
553500030302,440008044851,5535/0003:0302,99.2446263549628,95.28977647077834
556500010747,440010594037,5565/0001:0747,99.24459668258156,98.22585270064673
555000030067,555000030067,5550/0003:0067,99.24446807401245,99.99999889954474
554500030491,440008150598,5545/0003:0491,99.24423512033184,99.99397722242784
556300010082,440059720077,5563/0001:0603,99.24412945765394,99.44779957155858
552300080198,552300080198,5523/0008:0198,99.24344679797234,99.99954558704918
556300060353,440008171377,5563/0006:0353,99.24320207640471,98.40885518863072
551300180029,551300180029,5513/0018:0029,99.24308834674632,99.86348794539128
554400140211,554400140211,5544/0014:0211,99.24228968640573,99.98951521096892
551300050276,551300050276,5513/0005:0276,99.24144649660693,98.51739212859844
551300170009,551300170009,5513/0017:0009,99.24070903140728,97.22552721527236
555000060009,555000060009,5550/0006:0009,99.24041355000035,99.85282070836922
552800040036,552800040036,5528/0004:0036,99.24028409135988,98.34551546899586
550300010054,550300010054,5503/0001:0054,99.24022298237348,99.98304652754516
554500020244,440004290413,5545/0002:0244,99.24014783173332,99.27010600204544
555800130396,555800130396,5558/0013:0396,99.2399077020049,99.9665665116798
554400130663,554400130663,5544/0013:0663,99.2393054327841,98.25342986935044
555200010071,555200010071,5552/0001:0071,99.23909124520638,99.9999994471645
555200040019,555200040019,5552/0004:0019,99.23860033062644,98.81303954013138
556500040074,440002472017,5565/0004:0074,99.23859860725132,98.24408299060356
555800030332,440006904725,5558/0003:0332,99.23853102358584,96.16873603576612
550300040185,440021057410,5503/0004:0185,99.23841496660692,97.08842711653956
554400190238,554400190238,5544/0019:0238,99.2379883592082,95.38805240671188
554400150006,554400150006,5544/0015:0006,99.23790860906068,99.15951507455418
551300190190,551300190190,5513/0019:0190,99.23745272924492,99.87878207400644
556300010088,556300010088,5563/0001:0088,99.23729884598342,97.8535127286862
551300210507,551300210507,5513/0021:0507,99.23723111997376,98.42034312741303
550300060288,440019762644,5503/0006:0288,99.23574492115112,99.99999999963502
551500010249,440009790307,5515/0001:0249,99.23555185311388,99.99975374601082
554500040152,440003633314,5545/0004:0152,99.23546195079058,99.1107165838795
554400050186,554400050186,5544/0005:0186,99.23488397886516,99.660749530197
555500050645,555500050645,5555/0005:0645,99.23470203391838,98.9486303636843
553870010001,440020686379,5538/7001:0001,99.2343838982995,99.99999012200584
553800010415,553800010415,5538/0001:0415,99.2340640657673,99.99999999699344
551300020002,551300020002,5513/0002:0002,99.23366327429518,99.9835461915438
552500070167,440015208578,5525/0007:0167,99.2333968137983,95.2335342130189
552000200022,552000200022,5520/0020:0022,99.23288990820664,96.50247049059044
550100010200,440031200421,5501/0001:0200,99.23284014840672,99.99993873703018
550500030200,550500030200,5505/0003:0200,99.23277480417596,96.87302488377848
551300010229,551300010229,5513/0001:0229,99.23240384074806,98.14357488873084
551300210720,551300210720,5513/0021:0720,99.23237564722668,98.70786464084908
552000060069,552000060069,5520/0006:0069,99.23215577631278,99.88164501825668
550500010175,440007367740,5505/0001:0175,99.23128568101396,99.72068279299322
553800140058,553800140058,5538/0014:0058,99.23004001309906,97.55361679763116
551800020153,440001382745,5518/0002:0153,99.22884341397383,97.83230011441074
551300010040,551300010040,5513/0001:0040,99.22787367855878,97.14003396648124
553800020595,553800020595,5538/0002:0595,99.22737832847515,95.2924316317126
552500080237,440018600943,5525/0008:0237,99.22704854748471,99.61358318576636
553800050357,553800050357,5538/0005:0357,99.2270392545342,95.19991035023313
551300210854,551300210854,5513/0021:0854,99.22632588158136,99.9999999975221
556500010822,440012956240,5565/0001:0822,99.2260587475466,99.99999626345588
553800150292,440006836846,5538/0015:0292,99.22603758878856,97.64577773081844
553300040348,440014949045,5533/0004:0348,99.22501616874004,99.48597124712984
555300030126,555300030126,5553/0003:0126,99.22464192704064,99.85928619767182
554300020108,554300020108,5543/0002:0108,99.22440554927552,99.99999999904948
555800130211,555800130211,5558/0013:0211,99.22367896939008,99.99998177029546
553800030436,553800030436,5538/0003:0436,99.22134566409498,99.51118377686528
556500010717,440009177933,5565/0001:0717,99.22132213465396,97.8080885305708
551300210901,551300210901,5513/0021:0901,99.22063528068648,98.57049194451425
555200030192,440009769137,5552/0003:0192,99.21989790302392,97.49795431376734
552500020185,440012445646,5525/0002:0185,99.2188189670792,98.98532396359542
556300050027,556300050027,5563/0005:0027,99.21862417458878,98.02176439731087
551800060057,551800060057,5518/0006:0057,99.21840791746196,97.82525842385236
552000150486,552000150486,5520/0015:0486,99.2182857419916,99.99999999781348
554400190105,554400190105,5544/0019:0105,99.21806021901146,99.06294793204049
553800010169,553800010169,5538/0001:0169,99.2176346545981,99.64101253793002
551800050186,440005163526,5518/0005:0186,99.21761932651228,98.37845584845024
556800090700,440049124498,5568/0009:0700,99.21745793213648,99.99989146320434
550100010376,550100010376,5501/0001:0376,99.2174081154691,99.99999999843816
553500040268,440004308341,5535/0004:0268,99.21739848063426,98.38017147834852
553800020140,553800020140,5538/0002:0140,99.21674028157504,96.20265044841906
553800140044,440000708223,5538/0014:0044,99.2166912204254,99.99999999970946
551300130206,551300130206,5513/0013:0206,99.21666019209442,99.9999999983833
555200130306,555200130306,5552/0013:0306,99.21640963259176,95.23980767926837
556500040769,440022514838,5565/0004:0769,99.21578907038209,99.76694037975184
554500010017,554500010017,5545/0001:0017,99.21564828721772,99.96923704581704
554300050077,554300050077,5543/0005:0077,99.21547336602497,100.00000000008508
552000180093,552000180093,5520/0018:0093,99.2145903466136,100.00000000054423
555300040060,440065516956,5553/0004:0255,99.2144012748017,98.70023702530078
555200080221,440008905433,5552/0008:0221,99.21433478321823,99.99999999790909
552800060023,552800060023,5528/0006:0023,99.21422228346168,99.91640642490384
553800140098,440003467445,5538/0014:0098,99.2141480576924,99.5518161285617
550500040189,550500040189,5505/0004:0189,99.21384295237802,98.77767216706178
556800090432,440006252511,5568/0009:0432,99.2130246999732,99.84960342082412
556500040322,556500040322,5565/0004:0322,99.21203756719838,97.74872874998294
551300230599,551300230599,5513/0023:0599,99.21199226003375,99.11339416909168
552000150483,552000150483,5520/0015:0483,99.211954683519,99.99908418035652
551300190044,551300190044,5513/0019:0044,99.21181825932138,97.99966245039538
550800010041,550800010041,5508/0001:0041,99.21121596245008,95.62932845548502
553300050001,553300050001,5533/0005:0001,99.21120523002284,99.79481623415326
556500030310,440020388998,5565/0003:0310,99.21080737256312,97.8162123804428
556800120360,440012181401,5568/0012:0360,99.21072452886052,99.0312665426742
553800110017,440002967939,5538/0011:0017,99.21062417888122,99.99999999918592
556500010374,556500010374,5565/0001:0374,99.21034210008072,96.95564473324222
553500050197,553500050197,5535/0005:0197,99.21026002847766,99.26451969717162
552000150501,552000150501,5520/0015:0501,99.2100458912565,98.31088475647424
553800070033,553800070033,5538/0007:0033,99.20888362717386,98.01749016250272
555800020035,555800020035,5558/0002:0035,99.20841058624352,99.9532311692312
551800010097,551800010097,5518/0001:0097,99.20817251499685,99.10991529496218
555200010114,440002921526,5552/0001:0114,99.208055441714,99.23442941059946
556300070280,440041455572,5563/0007:0280,99.20787369948322,99.24005015857298
554400050015,554400050015,5544/0005:0015,99.20770250355945,99.18326277075349
553800020144,553800020144,5538/0002:0144,99.20716650222217,96.01585508282116
552000150331,552000150331,5520/0015:0331,99.20632003561366,99.68593098986892
556800120176,440065849689,5568/0012:0494,99.20622500912826,99.9947262460864
555200050321,440009784076,5552/0005:0321,99.20611886488886,99.63699358767292
550300030097,550300030097,5503/0003:0097,99.20609830926315,99.0009728260435
550500040041,550500040041,5505/0004:0041,99.20591857920256,97.82533695709058
552800090111,440010323696,5528/0009:0111,99.2057478141565,98.86667223978212
553300040051,553300040051,5533/0004:0051,99.2054843299171,99.09227152478924
554300010041,554300010041,5543/0001:0041,99.20535164712356,98.8452838954273
551300230690,551300230690,5513/0023:0690,99.2053422018812,99.99993421252464
553800050468,440004431101,5538/0005:0468,99.2040366782739,97.45897917877862
554300030209,440009678451,5543/0003:0209,99.20323178534952,97.07627839285443
556500010570,556500010570,5565/0001:0570,99.20250792245444,99.22297090294452
